wav,n10,n20,n30,ref 10,ref 20,ref 30
1536.02,-62.85401154,-62.00115204,-69.76470184,-36.02964401,-35.50541687,-34.88306046
1536.03,-63.01584244,-62.00098419,-69.51939392,-36.13369751,-35.52957535,-34.91558075
1536.04,-63.20228958,-62.03087234,-69.26225281,-36.10221863,-35.48983383,-35.07465744
1536.05,-63.37971115,-62.02347183,-69.07833862,-36.12162018,-35.44493484,-35.12542343
1536.06,-63.49252319,-62.11894989,-68.84597778,-36.08361816,-35.50453186,-35.12157059
1536.07,-63.58899307,-62.18745422,-68.67498016,-36.05806732,-35.42653275,-35.20297241
1536.08,-63.591465,-62.242939,-68.48313141,-35.98015594,-35.2906456,-35.3896904
1536.09,-63.75699234,-62.43289185,-68.28027344,-36.09482193,-35.31418991,-35.45622253
1536.1,-63.77629089,-62.56816101,-68.13079071,-36.14540863,-35.32707977,-35.37296295
1536.11,-63.83037186,-62.68613815,-67.97266388,-36.04479218,-35.2473259,-35.42473984
1536.12,-63.85955811,-62.85006714,-67.87615204,-35.99456787,-35.11178589,-35.51858139
1536.13,-63.90085983,-62.99798203,-67.78175354,-36.03465652,-35.08490372,-35.38338852
1536.14,-63.84473038,-63.17181778,-67.75120544,-36.01902771,-35.08823776,-35.50706482
1536.15,-63.62998199,-63.26419067,-67.74778748,-35.84297943,-34.96702576,-35.56953812
1536.16,-63.48382187,-63.31136703,-67.67410278,-35.83892059,-34.95899582,-35.50581741
1536.17,-63.30050278,-63.39302444,-67.5520401,-35.84526825,-35.03074646,-35.5233078
1536.18,-62.98692703,-63.40948105,-67.47520447,-35.74801636,-35.01370239,-35.43083954
1536.19,-62.62215424,-63.4201889,-67.39590454,-35.60256958,-34.98367691,-35.49162292
1536.2,-62.34412384,-63.53273773,-67.33374023,-35.60473633,-35.01805878,-35.4002533
1536.21,-61.96180344,-63.47364807,-67.34703064,-35.58684921,-35.05384445,-35.37568283
1536.22,-61.6867218,-63.45872498,-67.35636902,-35.52862549,-35.0932312,-35.48029709
1536.23,-61.34131622,-63.24040604,-67.32352448,-35.37837219,-35.00070572,-35.3303566
1536.24,-61.12178802,-63.20409393,-67.31301117,-35.37826538,-35.10363388,-35.26732635
1536.25,-60.94507599,-63.14995575,-67.30091858,-35.27661896,-35.15600586,-35.25468445
1536.26,-60.82726288,-63.03545761,-67.33740234,-35.22579193,-35.12950134,-35.28011322
1536.27,-60.77975082,-63.05854797,-67.34505463,-35.25082397,-35.26329422,-35.31448364
1536.28,-60.77642822,-63.00444031,-67.41647339,-35.30052948,-35.39650726,-35.22222137
1536.29,-60.71733856,-62.93533325,-67.52457428,-35.18175888,-35.44284821,-35.26931
1536.3,-60.78214264,-62.91957474,-67.60887146,-35.23574448,-35.36023331,-35.36499786
1536.31,-60.80135727,-62.88440704,-67.73210907,-35.34459686,-35.46002197,-35.26283264
1536.32,-60.85163879,-62.91223526,-67.76757813,-35.33961868,-35.5559845,-35.24923706
1536.33,-60.92302704,-62.93544388,-67.85798645,-35.33507919,-35.5736351,-35.2502327
1536.34,-60.99169159,-63.00126648,-67.82641602,-35.38955688,-35.57993317,-35.20645905
1536.35,-61.1412735,-63.06283569,-67.82265472,-35.53164673,-35.77728653,-35.19190216
1536.36,-61.23252869,-63.07299042,-67.89247894,-35.5214119,-35.65026093,-35.27659225
1536.37,-61.36393738,-63.08384705,-68.00404358,-35.55823517,-35.59171295,-35.32830429
1536.38,-61.57766342,-63.13838959,-68.0681076,-35.68645477,-35.64766693,-35.26493073
1536.39,-61.77997971,-63.15246964,-68.06539154,-35.80447388,-35.68409729,-35.2068367
1536.4,-61.92080307,-63.16617584,-68.06819153,-35.81650162,-35.64867783,-35.24316025
1536.41,-62.17961121,-63.1745224,-68.0255127,-35.86959457,-35.62968826,-35.09225082
1536.42,-62.33141327,-63.23983002,-67.87693024,-35.95932007,-35.67085648,-34.97948837
1536.43,-62.61338425,-63.3522377,-67.76890564,-36.09334564,-35.74720383,-35.07411194
1536.44,-62.739151,-63.23123932,-67.62062836,-36.04068756,-35.62760162,-35.0701828
1536.45,-62.86917114,-63.2467041,-67.41309357,-36.2212677,-35.63801193,-35.04096603
1536.46,-62.82645798,-63.15202713,-67.28610992,-36.35033417,-35.66571808,-34.95016098
1536.47,-62.61956787,-63.04439545,-67.1101532,-36.28600311,-35.58992767,-34.87676239
1536.48,-62.42051315,-63.01098251,-66.9684906,-36.31463242,-35.53482056,-34.94829941
1536.49,-62.28750229,-62.94762802,-66.81263733,-36.47901535,-35.50827408,-34.88115692
1536.5,-62.0112381,-62.81785583,-66.66722107,-36.48890686,-35.56702423,-34.91757965
1536.51,-61.80129242,-62.64709473,-66.5670166,-36.40881348,-35.37103271,-35.01898956
1536.52,-61.56837082,-62.41265488,-66.50892639,-36.4575882,-35.26250458,-34.92115402
1536.53,-61.39860153,-62.28759003,-66.46704102,-36.54364395,-35.30604935,-34.96158981
1536.54,-61.21504974,-62.09188843,-66.47344971,-36.49145889,-35.30271912,-34.96726227
1536.55,-61.01754761,-61.92048645,-66.45323181,-36.38962173,-35.15433121,-35.01726913
1536.56,-60.93677521,-61.85149384,-66.46573639,-36.47839355,-35.27224731,-34.96749878
1536.57,-60.77321625,-61.73056793,-66.45246124,-36.54078674,-35.33214569,-34.88215637
1536.58,-60.67832947,-61.58501434,-66.43254089,-36.43322754,-35.22992706,-35.01780701
1536.59,-60.54759979,-61.43549347,-66.45007324,-36.39416885,-35.1608963,-34.9754982
1536.6,-60.50741196,-61.35654449,-66.41322327,-36.48830795,-35.15771103,-34.93016815
1536.61,-60.38144684,-61.31074905,-66.41744232,-36.37853622,-35.12360001,-35.04226685
1536.62,-60.2779274,-61.24219513,-66.4355545,-36.32466507,-35.03640747,-35.06349945
1536.63,-60.21963501,-61.22461319,-66.34107208,-36.30010986,-35.05071259,-35.0491066
1536.64,-60.18686676,-61.27695465,-66.25234985,-36.41848755,-35.10226059,-35.02923203
1536.65,-60.11964035,-61.21351242,-66.11421204,-36.10242081,-34.99161148,-35.08084488
1536.66,-60.17747116,-61.30015564,-65.97340393,-36.01980591,-34.91996384,-35.11814499
1536.67,-60.30026627,-61.33390045,-65.78333282,-36.01835251,-34.98458862,-34.99863052
1536.68,-60.42757034,-61.3389473,-65.58439636,-35.84426498,-35.0445137,-34.95636749
1536.69,-60.5580368,-61.34549713,-65.48336029,-35.730896,-35.07372284,-34.91413116
1536.7,-60.73766708,-61.33715439,-65.27113342,-35.64066315,-35.1388855,-34.78326416
1536.71,-60.90819931,-61.38396454,-65.12229919,-35.63105011,-35.23544693,-34.74950027
1536.72,-61.07289124,-61.3704071,-64.92903137,-35.53605652,-35.26156998,-34.80465317
1536.73,-61.17795181,-61.29864883,-64.76330566,-35.49790955,-35.13161469,-34.77708435
1536.74,-61.319664,-61.3228569,-64.58056641,-35.54445648,-35.1686821,-34.69812393
1536.75,-61.37522888,-61.28843689,-64.34687805,-35.51723099,-35.26151657,-34.61621094
1536.76,-61.34922028,-61.24139404,-64.22751617,-35.44263458,-35.23049164,-34.64564514
1536.77,-61.41553116,-61.21107864,-64.05043793,-35.44419098,-35.21952057,-34.65685272
1536.78,-61.32621765,-61.19901276,-63.82318497,-35.5108223,-35.31158066,-34.52944183
1536.79,-61.33578873,-61.25251389,-63.65625763,-35.502388,-35.37896729,-34.59978867
1536.8,-61.13619995,-61.20883942,-63.39121246,-35.33744812,-35.30283737,-34.62592697
1536.81,-61.13475037,-61.25197601,-63.16584778,-35.41459656,-35.3664856,-34.62529755
1536.82,-61.12411499,-61.29081726,-62.93523407,-35.44451141,-35.49938202,-34.6178093
1536.83,-61.0173378,-61.29835892,-62.75798416,-35.40195465,-35.4211731,-34.59280777
1536.84,-60.96141434,-61.30831528,-62.65343857,-35.39426422,-35.37194061,-34.67647552
1536.85,-60.94485474,-61.37779999,-62.54573441,-35.60166931,-35.52632141,-34.66910553
1536.86,-60.80036163,-61.35810471,-62.43040848,-35.62436676,-35.57707977,-34.67008972
1536.87,-60.7034874,-61.39654922,-62.40594864,-35.60276413,-35.49901199,-34.83872223
1536.88,-60.5518837,-61.38394165,-62.26204681,-35.70893478,-35.42442703,-34.79788971
1536.89,-60.41902542,-61.44573212,-62.13793945,-35.82286072,-35.42877197,-34.84708405
1536.9,-60.22679138,-61.51335144,-62.05117416,-35.87361526,-35.37646866,-34.90062332
1536.91,-60.05202103,-61.51632309,-61.90855408,-35.84420013,-35.36244202,-34.97671509
1536.92,-59.91768646,-61.64016342,-61.81604385,-35.89468765,-35.45021057,-34.98059464
1536.93,-59.78675079,-61.70120239,-61.65499496,-35.86519623,-35.51898193,-34.90345001
1536.94,-59.6947403,-61.69250488,-61.58636856,-35.72922516,-35.39450836,-35.04534149
1536.95,-59.69792938,-61.74438477,-61.54496002,-35.75444412,-35.30979919,-35.09799576
1536.96,-59.74494171,-61.80128098,-61.45482254,-35.75062943,-35.36290741,-34.9780159
1536.97,-59.73565292,-61.90655899,-61.4625473,-35.60090256,-35.36006927,-35.07546997
1536.98,-59.81568146,-62.03027344,-61.46976471,-35.57282257,-35.32112885,-35.16003418
1536.99,-59.84093857,-62.12335968,-61.46475983,-35.50399399,-35.31611252,-35.10097122
1537,-59.99873734,-62.28215408,-61.52594376,-35.59853363,-35.3806839,-35.08185959
1537.01,-60.03712845,-62.27192307,-61.56225967,-35.43423843,-35.23881531,-35.13702393
1537.02,-60.07564163,-62.2996254,-61.64183044,-35.37277603,-35.07738876,-35.17674255
1537.03,-60.17797089,-62.38352203,-61.72148132,-35.38880539,-35.12037659,-35.14375305
1537.04,-60.16691589,-62.42974472,-61.76324844,-35.23350525,-35.13755798,-35.1636734
1537.05,-60.20025635,-62.51639175,-61.85980988,-35.20087814,-35.02744675,-35.21934128
1537.06,-60.27152252,-62.62432861,-61.88451385,-35.19633484,-35.05131149,-35.18967056
1537.07,-60.26976776,-62.67456055,-61.90126801,-35.16936111,-34.97297668,-35.19944763
1537.08,-60.37175369,-62.76882935,-61.97458267,-35.13294601,-34.92538452,-35.31822205
1537.09,-60.45808411,-62.75971985,-61.97184372,-35.11568451,-34.82211304,-35.39138794
1537.1,-60.63956833,-62.8201561,-61.94498825,-35.12776566,-34.79230881,-35.40789032
1537.11,-60.81565475,-62.92313004,-61.88238144,-35.12591171,-34.78204346,-35.30207825
1537.12,-60.98834991,-62.93658447,-61.86964035,-35.14726257,-34.64072418,-35.30899429
1537.13,-61.16845322,-63.07899475,-61.90516663,-35.15107346,-34.68255615,-35.46692276
1537.14,-61.27739716,-63.17696762,-61.81315994,-35.16837311,-34.69970703,-35.32917786
1537.15,-61.31286621,-63.32301712,-61.75681305,-35.10568619,-34.75934219,-35.30507278
1537.16,-61.32383347,-63.41750336,-61.67801666,-35.06599808,-34.70890045,-35.37866592
1537.17,-61.34874344,-63.45701218,-61.4834671,-35.12490082,-34.68904495,-35.23978806
1537.18,-61.3742981,-63.55328751,-61.35176849,-35.07313538,-34.76491928,-35.17481995
1537.19,-61.4187851,-63.55419922,-61.22232056,-35.07121277,-34.73703003,-35.14574432
1537.2,-61.40236664,-63.55393982,-61.12765121,-35.04647064,-34.74671173,-35.21760941
1537.21,-61.48261261,-63.64021301,-61.0365181,-35.1709137,-34.90725708,-35.10461426
1537.22,-61.53895187,-63.55950546,-60.9405632,-35.17861176,-35.02514648,-34.94939804
1537.23,-61.60143661,-63.4367218,-60.89399338,-35.132061,-35.02906036,-35.00656509
1537.24,-61.8065834,-63.30151367,-60.78510284,-35.26837158,-35.07016754,-34.89582825
1537.25,-61.90116882,-63.13524628,-60.67263031,-35.31799316,-35.1553154,-34.7868042
1537.26,-62.04125595,-62.97174835,-60.63282776,-35.28927612,-35.15464401,-34.84273529
1537.27,-62.22787476,-62.78902435,-60.52649689,-35.3640976,-35.30236435,-34.84025192
1537.28,-62.32469177,-62.67871475,-60.45682144,-35.40536499,-35.46399307,-34.74480057
1537.29,-62.44261169,-62.53430939,-60.33258057,-35.36894989,-35.58171082,-34.60834503
1537.3,-62.44320297,-62.31368637,-60.32099533,-35.30369568,-35.5077858,-34.74000931
1537.31,-62.48343658,-62.16493988,-60.30632019,-35.35381317,-35.51285172,-34.79802322
1537.32,-62.4498558,-62.07219696,-60.23034286,-35.35203171,-35.64739609,-34.69400787
1537.33,-62.37859344,-61.90037537,-60.22393417,-35.2573967,-35.66306305,-34.71715546
1537.34,-62.4219017,-61.84246445,-60.21085358,-35.38023758,-35.7085495,-34.81472778
1537.35,-62.41202164,-61.71220398,-60.16985321,-35.48670197,-35.66822815,-34.67828369
1537.36,-62.42898941,-61.66029739,-60.12266541,-35.5214386,-35.73639679,-34.67973328
1537.37,-62.4846611,-61.57678223,-60.10198593,-35.49018097,-35.67533493,-34.82204056
1537.38,-62.46848297,-61.47826385,-60.01345062,-35.4945488,-35.50434494,-34.87069702
1537.39,-62.59156418,-61.47199631,-59.89640808,-35.61374283,-35.53438568,-34.90629196
1537.4,-62.58958054,-61.38721085,-59.79710007,-35.61594391,-35.58992004,-34.89331818
1537.41,-62.63201141,-61.30809021,-59.72156525,-35.5482254,-35.46257782,-34.95980072
1537.42,-62.68007278,-61.30554962,-59.62213516,-35.62564087,-35.36249161,-35.00455093
1537.43,-62.64901352,-61.2726593,-59.53879929,-35.75732422,-35.35526276,-34.92246246
1537.44,-62.56831741,-61.26491928,-59.51099014,-35.68483734,-35.27508163,-34.98049164
1537.45,-62.51669312,-61.24502563,-59.46643829,-35.48244095,-35.18399429,-34.96904755
1537.46,-62.41822433,-61.24859619,-59.36743164,-35.55495834,-35.18813705,-34.85321045
1537.47,-62.35917282,-61.27991104,-59.33694077,-35.48181152,-35.1524086,-34.73845291
1537.48,-62.32213211,-61.22423553,-59.31837463,-35.46205139,-34.94961548,-34.70275879
1537.49,-62.26538467,-61.27067184,-59.38898849,-35.38671494,-34.95925522,-34.76285172
1537.5,-62.29386902,-61.30835724,-59.39575958,-35.36203003,-35.06507874,-34.58089447
1537.51,-62.28211212,-61.29527664,-59.45075989,-35.19082642,-35.03977585,-34.54174042
1537.52,-62.34532547,-61.28775024,-59.52517319,-35.191185,-34.98644257,-34.61534882
1537.53,-62.43257904,-61.29165649,-59.50525284,-35.25487137,-34.85969162,-34.46240234
1537.54,-62.46115494,-61.26301193,-59.55738068,-35.1529541,-34.8977356,-34.38253021
1537.55,-62.57225418,-61.28852844,-59.61276245,-35.11502075,-34.87975693,-34.50624466
1537.56,-62.57375336,-61.23107147,-59.67251205,-35.13708496,-34.87509155,-34.60107803
1537.57,-62.62208939,-61.26493073,-59.74746323,-35.19076538,-34.94140625,-34.54057312
1537.58,-62.54144669,-61.19294739,-59.84026337,-35.21731186,-34.9428978,-34.50760651
1537.59,-62.43647766,-61.07372284,-59.99560547,-35.11954117,-34.8723793,-34.55416107
1537.6,-62.43480682,-61.0207901,-60.05472946,-35.13047791,-34.76970673,-34.48485184
1537.61,-62.38254547,-60.96260071,-60.08998871,-35.15029907,-34.81269455,-34.39269638
1537.62,-62.337677,-60.91582489,-60.17785645,-35.05698395,-34.87646866,-34.50246048
1537.63,-62.36959839,-60.89810944,-60.14698792,-35.02070618,-34.86974716,-34.6064415
1537.64,-62.34132767,-60.89405823,-60.11321259,-35.00320435,-34.95339203,-34.53354645
1537.65,-62.37351227,-60.92563629,-60.09063721,-35.13542938,-34.99738312,-34.52541351
1537.66,-62.3665123,-60.835392,-60.16309738,-35.04831314,-34.94059372,-34.63999939
1537.67,-62.36810303,-60.79233551,-60.19865417,-35.07868958,-34.91354752,-34.7169075
1537.68,-62.34926224,-60.8245697,-60.20192337,-35.09638596,-35.06357193,-34.65789032
1537.69,-62.27560425,-60.75859833,-60.22452164,-35.0656662,-35.13681793,-34.689785
1537.7,-62.22961426,-60.80862427,-60.27896881,-35.14573669,-35.10638428,-34.79719543
1537.71,-62.13482285,-60.78501892,-60.27880478,-35.29055405,-35.16144943,-34.60695267
1537.72,-61.98995972,-60.80239105,-60.31629944,-35.22637558,-35.29569244,-34.5574913
1537.73,-61.85735703,-60.8278923,-60.41805267,-35.21352386,-35.38755035,-34.60528183
1537.74,-61.67325592,-60.8393631,-60.45542526,-35.15198517,-35.27957535,-34.63508987
1537.75,-61.57475281,-60.88626099,-60.48709106,-35.20333862,-35.36408997,-34.61497116
1537.76,-61.46184921,-60.92454147,-60.53647232,-35.17213821,-35.33173752,-34.54654312
1537.77,-61.33597946,-60.90218353,-60.56428909,-35.16204071,-35.22515869,-34.49859238
1537.78,-61.35258865,-60.97010803,-60.64356232,-35.2003746,-35.27957535,-34.5230751
1537.79,-61.32718277,-61.06623077,-60.65336609,-35.28921509,-35.33050156,-34.37190247
1537.8,-61.31395721,-61.09541321,-60.77230072,-35.29439926,-35.28011703,-34.47520447
1537.81,-61.325737,-61.16640854,-60.8885994,-35.23840332,-35.21551132,-34.5468483
1537.82,-61.33883667,-61.17222977,-60.88117599,-35.40282059,-35.16516876,-34.4460144
1537.83,-61.3380661,-61.24756241,-60.96225739,-35.41176987,-35.1612587,-34.46710968
1537.84,-61.36988068,-61.2276535,-60.99308777,-35.48430252,-34.97560883,-34.56666946
1537.85,-61.32796478,-61.20394516,-60.98222733,-35.48745728,-34.91969681,-34.67917633
1537.86,-61.35389709,-61.2968483,-60.89080048,-35.54741669,-34.97212601,-34.62015152
1537.87,-61.26438522,-61.28512192,-60.7466011,-35.45846558,-34.96350861,-34.62267303
1537.88,-61.27643967,-61.29774475,-60.71453094,-35.47377014,-34.91282654,-34.77202225
1537.89,-61.27577972,-61.35377121,-60.56005859,-35.57685471,-34.73254776,-34.74135971
1537.9,-61.21949387,-61.33867264,-60.37788391,-35.51012421,-34.75037384,-34.66010284
1537.91,-61.19585037,-61.44828415,-60.30036926,-35.48257446,-34.68480682,-34.87108994
1537.92,-61.17053223,-61.48748016,-60.15433884,-35.6036911,-34.57754135,-34.89497757
1537.93,-61.1517334,-61.54839325,-60.03167725,-35.5610199,-34.60856628,-34.95241547
1537.94,-61.13869858,-61.62684631,-59.95607758,-35.56520844,-34.66546249,-34.86444473
1537.95,-61.04905701,-61.63388824,-59.92181015,-35.40558243,-34.58623505,-34.93751907
1537.96,-60.95816803,-61.71595001,-59.89321136,-35.38091278,-34.52489471,-34.91503143
1537.97,-60.86333084,-61.81838989,-59.89586639,-35.31368637,-34.59242249,-34.86525345
1537.98,-60.66345215,-61.87582779,-59.90897369,-35.15666199,-34.56762314,-35.00307846
1537.99,-60.54602051,-61.97464371,-59.94417191,-35.14590454,-34.52741241,-35.17016602
1538,-60.36017609,-62.11266327,-59.93790436,-35.06919861,-34.570755,-34.86359406
1538.01,-60.18076324,-62.26403427,-59.94943237,-35.06943512,-34.62848663,-34.7602272
1538.02,-60.01117706,-62.44799042,-60.06406784,-34.93053818,-34.60535049,-34.78567123
1538.03,-59.77225494,-62.57516479,-60.13408661,-34.84115982,-34.58658218,-34.63677979
1538.04,-59.67493439,-62.83821487,-60.27174759,-34.83545303,-34.7287178,-34.53069305
1538.05,-59.55257034,-63.03905869,-60.43649673,-34.74932861,-34.84794617,-34.43923187
1538.06,-59.47740555,-63.23852921,-60.65589905,-34.73260117,-34.80861282,-34.45221329
1538.07,-59.47982788,-63.52338028,-60.88360596,-34.84400177,-34.87484741,-34.31988525
1538.08,-59.40919876,-63.71100235,-61.03798294,-34.82633972,-35.00269699,-34.15153503
1538.09,-59.38936996,-63.94132996,-61.27569962,-34.82042694,-35.06558228,-34.15587616
1538.1,-59.38459778,-64.09911346,-61.52774048,-34.78154755,-35.05053711,-34.09379578
1538.11,-59.39822006,-64.19841766,-61.71892166,-34.83744049,-35.11650848,-34.04771042
1538.12,-59.45332336,-64.29885864,-61.99881363,-34.75845337,-35.21367645,-34.10414124
1538.13,-59.4937439,-64.25239563,-62.25802612,-34.80422211,-35.09610367,-34.09683609
1538.14,-59.5921669,-64.24843597,-62.46528625,-34.95155334,-35.10506821,-34.16853714
1538.15,-59.69515991,-64.18593597,-62.65148163,-35.04771042,-35.16213608,-34.02589035
1538.16,-59.82210922,-63.94020462,-62.84749222,-35.02965546,-35.21876526,-34.06818008
1538.17,-59.98859406,-63.76410675,-63.05483246,-35.03881073,-35.22169876,-34.18126297
1538.18,-60.21520233,-63.59072113,-63.22799683,-35.22215652,-35.31643295,-34.03677368
1538.19,-60.3874321,-63.35167313,-63.4294014,-35.20242691,-35.36710739,-34.00748062
1538.2,-60.64742279,-63.08567047,-63.7020874,-35.27271652,-35.41942596,-34.23163605
1538.21,-60.86550903,-62.73888397,-63.93799591,-35.36410522,-35.42737198,-34.19760895
1538.22,-61.11852646,-62.59774017,-64.09696198,-35.40287781,-35.57346344,-34.1447258
1538.23,-61.42863464,-62.24381256,-64.33530426,-35.4166832,-35.59310532,-34.18024826
1538.24,-61.59026337,-61.97543716,-64.51093292,-35.31906891,-35.5016861,-34.23825836
1538.25,-61.81791306,-61.81785583,-64.6772995,-35.4130249,-35.43804169,-34.23987198
1538.26,-61.90003204,-61.57754135,-64.77588654,-35.42589569,-35.45191956,-34.23497391
1538.27,-61.87820435,-61.40249252,-65.00905609,-35.40190887,-35.38507462,-34.41730499
1538.28,-61.89810944,-61.27592087,-65.13773346,-35.46494675,-35.23112106,-34.54047394
1538.29,-61.67265701,-61.11580276,-65.29006195,-35.34733582,-35.26013184,-34.48661041
1538.3,-61.51338959,-61.06289673,-65.27436829,-35.38978958,-35.21474838,-34.54523087
1538.31,-61.31179428,-60.92509842,-65.23777771,-35.31324768,-35.19832611,-34.61273956
1538.32,-61.12669373,-60.83003998,-65.09535217,-35.37449646,-35.08745575,-34.54697037
1538.33,-60.99868393,-60.77457047,-64.88225555,-35.36808395,-35.16454315,-34.55140686
1538.34,-60.73246384,-60.65939331,-64.78133392,-35.21157074,-35.1039772,-34.65068436
1538.35,-60.54243469,-60.62724304,-64.62796783,-35.23835754,-35.09875488,-34.76540756
1538.36,-60.2868309,-60.59328461,-64.35782623,-35.26977158,-35.07517624,-34.68231583
1538.37,-60.04353333,-60.5487442,-64.14477539,-35.24787521,-35.01546478,-34.62055206
1538.38,-59.8924675,-60.4940033,-63.90193176,-35.17224121,-34.90825653,-34.71573257
1538.39,-59.71564484,-60.41153336,-63.68130875,-35.0250473,-34.81259918,-34.66911316
1538.4,-59.60829544,-60.43111801,-63.53685379,-34.9716568,-34.81686401,-34.61988831
1538.41,-59.49329376,-60.42639542,-63.42502213,-34.85210037,-34.80390549,-34.76958466
1538.42,-59.38434601,-60.32708359,-63.37725067,-34.82284546,-34.64855576,-34.83943176
