wav,TE0,TE1,ref
1525.38,-39.21484756,-48.33846283,-39.87580109
1525.39,-39.09342194,-48.68886566,-39.74203873
1525.4,-39.06430054,-49.08012772,-39.85682297
1525.41,-39.03364944,-49.35578156,-39.80882263
1525.42,-39.00035477,-49.82766342,-39.7408371
1525.43,-39.04837418,-50.24040604,-39.68471909
1525.44,-39.01229858,-50.61165619,-39.6964035
1525.45,-38.98024368,-50.88389587,-39.56965637
1525.46,-38.95172501,-51.19474792,-39.4054985
1525.47,-38.89374161,-51.47996902,-39.42124939
1525.48,-38.94873047,-51.67627335,-39.33980942
1525.49,-39.01937866,-51.88690948,-39.11386108
1525.5,-39.15392303,-51.9683876,-39.17444229
1525.51,-39.12353134,-51.93537521,-39.06827545
1525.52,-39.10252762,-51.84278107,-39.09218597
1525.53,-39.13884735,-51.76952744,-38.89526749
1525.54,-39.21216965,-51.6296196,-38.84108734
1525.55,-39.26350021,-51.47907639,-38.91019821
1525.56,-39.30083847,-51.30509186,-38.81400299
1525.57,-39.38195038,-51.15134048,-38.81466675
1525.58,-39.57600784,-51.01018524,-38.96047211
1525.59,-39.5358696,-50.84783173,-38.99218369
1525.6,-39.57792664,-50.71413803,-38.94591904
1525.61,-39.54499817,-50.59026718,-38.85038757
1525.62,-39.56973648,-50.45170212,-38.90357971
1525.63,-39.5404129,-50.32457733,-38.97283173
1525.64,-39.61787415,-50.24010086,-38.93514633
1525.65,-39.67479706,-50.06907654,-39.11764145
1525.66,-39.67816925,-49.99075317,-39.1594696
1525.67,-39.73348999,-49.77606964,-39.29250336
1525.68,-39.71117783,-49.62979507,-39.33221817
1525.69,-39.58995438,-49.30025864,-39.45109177
1525.7,-39.5100975,-49.08572388,-39.4156723
1525.71,-39.66693878,-48.84883118,-39.38526154
1525.72,-39.6405983,-48.34613037,-39.44845581
1525.73,-39.75302124,-48.24206543,-39.61631393
1525.74,-39.81440353,-47.91401291,-39.56840897
1525.75,-39.7336235,-47.67181778,-39.51439285
1525.76,-39.82291794,-47.38048935,-39.4295311
1525.77,-39.82679367,-47.03214264,-39.46077347
1525.78,-39.90088272,-46.91564941,-39.51706314
1525.79,-39.94507217,-46.61165237,-39.51392746
1525.8,-39.96564484,-46.32527161,-39.60217285
1525.81,-40.13899994,-46.10374451,-39.66072845
1525.82,-40.04398346,-45.67333603,-39.59859467
1525.83,-40.1742897,-45.52516174,-39.53735352
1525.84,-40.22903442,-45.27809906,-39.63758087
1525.85,-40.1772728,-44.89951324,-39.62368774
1525.86,-40.30216217,-44.72972107,-39.7090416
1525.87,-40.38547897,-44.48251343,-39.54621887
1525.88,-40.40229034,-44.12270355,-39.493927
1525.89,-40.65469742,-44.04918671,-39.47470093
1525.9,-40.76512909,-43.76512527,-39.38818359
1525.91,-40.91965485,-43.70363235,-39.43452072
1525.92,-41.09236526,-43.45706177,-39.31585693
1525.93,-41.24124146,-43.25653839,-39.21788025
1525.94,-41.42687225,-43.23318481,-39.29241943
1525.95,-41.60139084,-42.9601059,-39.15566635
1525.96,-41.74887085,-42.8695488,-39.25003815
1525.97,-41.92610931,-42.74632263,-39.10843658
1525.98,-42.02154541,-42.47755051,-39.07435608
1525.99,-42.31612015,-42.38829422,-39.03717804
1526,-42.46826935,-42.20967865,-38.81359863
1526.01,-42.65356827,-42.08612061,-38.90409851
1526.02,-43.11195755,-42.08932877,-38.93818665
1526.03,-43.18392944,-41.84785461,-38.82728958
1526.04,-43.29838181,-41.65229416,-38.74824905
1526.05,-43.75580597,-41.6605835,-38.69426727
1526.06,-43.88572693,-41.55794907,-38.70320892
1526.07,-44.10026169,-41.4265976,-38.73667908
1526.08,-44.47883987,-41.29971313,-38.810112
1526.09,-44.62401199,-41.21784973,-38.90138245
1526.1,-44.83610153,-41.22943115,-38.87395859
1526.11,-44.81651688,-40.8479538,-38.87041855
1526.12,-45.19907379,-40.85573196,-38.92824936
1526.13,-45.32221603,-40.63656616,-38.91663742
1526.14,-45.31027603,-40.39823151,-38.90751266
1526.15,-45.60634613,-40.38558197,-39.01155472
1526.16,-45.72511673,-40.23174667,-39.03345871
1526.17,-45.77531052,-40.15267944,-39.14910889
1526.18,-46.01625443,-40.1478157,-39.14572525
1526.19,-46.18737793,-40.05097198,-39.1763649
1526.2,-46.3742218,-40.02481079,-39.33756256
1526.21,-46.42664337,-39.92604828,-39.27708435
1526.22,-46.52984238,-39.88146973,-39.28617859
1526.23,-46.75960922,-39.85535049,-39.44393158
1526.24,-46.97266388,-39.895298,-39.47552109
1526.25,-47.16641617,-39.8462677,-39.49476242
1526.26,-47.3105545,-39.72698975,-39.36172104
1526.27,-47.55645752,-39.75486374,-39.33845901
1526.28,-47.86675262,-39.75545883,-39.22981644
1526.29,-48.06527328,-39.54641342,-39.08443069
1526.3,-48.34158707,-39.52602768,-39.16229248
1526.31,-48.76342773,-39.57830811,-39.12017059
1526.32,-49.02404404,-39.53183746,-39.04861832
1526.33,-49.2604599,-39.64318848,-38.97996902
1526.34,-49.66807938,-39.67565155,-38.86963654
1526.35,-49.92034531,-39.49168015,-38.86709976
1526.36,-50.14713287,-39.33626938,-38.73884964
1526.37,-50.51593018,-39.30474854,-38.67877197
1526.38,-50.72008896,-39.2522583,-38.66272736
1526.39,-50.87918091,-39.14418411,-38.6273613
1526.4,-51.15998459,-39.07572174,-38.62919617
1526.41,-51.44648743,-39.05234146,-38.60331726
1526.42,-51.51466751,-38.7472496,-38.54616547
1526.43,-51.60459518,-38.65791702,-38.50148773
1526.44,-51.71136856,-38.60826492,-38.3535881
1526.45,-51.71059418,-38.49781036,-38.33301544
1526.46,-51.67950439,-38.43807983,-38.35564804
1526.47,-51.44302368,-38.27210617,-38.34250259
1526.48,-51.38194275,-38.23391342,-38.42039871
1526.49,-50.97629547,-38.20049667,-38.46004486
1526.5,-50.5007019,-38.04405975,-38.39497757
1526.51,-50.18419647,-38.08642578,-38.37390137
1526.52,-49.68335342,-37.97161865,-38.38967514
1526.53,-49.45529175,-37.87104797,-38.5140419
1526.54,-49.17608643,-37.96037674,-38.55449677
1526.55,-48.75775146,-38.0478096,-38.52442551
1526.56,-48.4548912,-38.19171143,-38.65766144
1526.57,-48.11526489,-38.16543198,-38.62232971
1526.58,-47.8549614,-38.17851257,-38.60159302
1526.59,-47.60316849,-38.28656769,-38.68325424
1526.6,-47.35474396,-38.37263489,-38.77915573
1526.61,-47.28525925,-38.48535156,-38.79908752
1526.62,-47.17348862,-38.77826691,-38.86234283
1526.63,-46.81781387,-38.89473724,-38.86918259
1526.64,-46.53491211,-38.97566986,-39.02283478
1526.65,-45.99517059,-38.99158096,-39.05083847
1526.66,-45.74657059,-39.12424469,-39.05361176
1526.67,-45.44146347,-39.29195023,-39.02653885
1526.68,-45.03895569,-39.31266403,-39.03409958
1526.69,-44.97354889,-39.61042786,-39.08900452
1526.7,-44.61744308,-39.74145889,-39.0489769
1526.71,-44.49204254,-39.86756134,-39.21902847
1526.72,-44.32072449,-40.05050659,-39.23212051
1526.73,-43.94982147,-40.11386108,-39.06843567
1526.74,-43.85440826,-40.09004974,-39.06785583
1526.75,-43.60341263,-40.0723877,-39.13254166
1526.76,-43.2951355,-39.99224091,-39.04877472
1526.77,-43.14377213,-40.11668777,-39.07934952
1526.78,-42.87967682,-40.090168,-39.12900162
1526.79,-42.67934418,-40.01867676,-39.08640289
1526.8,-42.45659637,-39.957901,-38.88489532
1526.81,-42.34622955,-39.97793961,-38.86982727
1526.82,-42.29019928,-40.02371216,-38.9062233
1526.83,-42.20859528,-40.08756256,-38.82112885
1526.84,-42.04651642,-40.07168198,-38.78330231
1526.85,-42.08068085,-40.2585907,-38.7396965
1526.86,-41.80342484,-40.25054169,-38.70157242
1526.87,-41.70994949,-40.32220078,-38.71057892
1526.88,-41.65969849,-40.52218246,-38.56564713
1526.89,-41.48375702,-40.47938919,-38.57493973
1526.9,-41.58605957,-40.69235611,-38.61267471
1526.91,-41.44848633,-40.73176193,-38.52552795
1526.92,-41.36653519,-40.96570206,-38.5496254
1526.93,-41.33421326,-41.23328781,-38.61203003
1526.94,-41.0808754,-41.2937355,-38.62105179
1526.95,-41.02974701,-41.58435822,-38.50244904
1526.96,-40.97737122,-41.88793945,-38.57749939
1526.97,-40.85871506,-42.07123947,-38.64160156
1526.98,-40.84004211,-42.41910172,-38.58880997
1526.99,-40.57706451,-42.75853348,-38.5786438
1527,-40.57316589,-43.11104202,-38.78286743
1527.01,-40.34626389,-43.18712997,-38.71875381
1527.02,-40.19684219,-43.36182404,-38.65607452
1527.03,-40.1105423,-43.60417557,-38.86505508
1527.04,-39.81185532,-43.79020309,-38.95616913
1527.05,-39.78276825,-44.04153824,-39.03957367
1527.06,-39.72943878,-44.42168427,-39.00537872
1527.07,-39.43112564,-44.66802216,-39.02049255
1527.08,-39.27634048,-44.82455063,-39.14957047
1527.09,-39.0620575,-45.04424286,-38.93650818
1527.1,-38.93991852,-45.20761108,-39.04669571
1527.11,-38.85222626,-45.36079025,-39.02270126
1527.12,-38.74591827,-45.36019897,-38.90319061
1527.13,-38.64237595,-45.54099655,-38.99775314
1527.14,-38.63812637,-45.77787781,-38.98049164
1527.15,-38.55212021,-45.96698761,-39.14948654
1527.16,-38.46485138,-46.23886871,-38.95001984
1527.17,-38.4274292,-46.44164276,-38.80237961
1527.18,-38.38603592,-46.62552643,-38.80458069
1527.19,-38.48485565,-46.94932556,-38.58324432
1527.2,-38.32384491,-47.18790436,-38.44103622
1527.21,-38.39983368,-47.44655609,-38.50411224
1527.22,-38.32013321,-47.61180115,-38.46772385
1527.23,-38.29364777,-47.78807831,-38.30589294
1527.24,-38.45351028,-48.25883102,-38.11779022
1527.25,-38.388134,-48.46142578,-38.09682465
1527.26,-38.4865799,-48.81134796,-38.21389008
1527.27,-38.68567657,-49.28517914,-38.21707153
1527.28,-38.72114944,-49.62250519,-38.15816498
1527.29,-38.88762665,-49.94243622,-38.30690384
1527.3,-38.80254364,-50.07574844,-38.20032883
1527.31,-38.88642883,-50.33319092,-38.18681335
1527.32,-38.97987366,-50.57794189,-38.33392715
1527.33,-39.01393127,-50.52428436,-38.27215195
1527.34,-39.13468933,-50.62966156,-38.27951431
1527.35,-39.11716461,-50.51118088,-38.20679092
1527.36,-39.2869873,-50.35986328,-38.33824158
1527.37,-39.35676193,-50.10188293,-38.38340759
1527.38,-39.31615448,-49.80644226,-38.27946472
1527.39,-39.34119034,-49.58015442,-38.44648743
1527.4,-39.39927673,-49.26435471,-38.51084137
1527.41,-39.46215057,-49.05137634,-38.48643875
1527.42,-39.58660889,-48.79494476,-38.51973724
1527.43,-39.53561401,-48.50632858,-38.49477386
1527.44,-39.51484299,-48.36262512,-38.68429947
1527.45,-39.50111008,-48.17624664,-38.49705124
1527.46,-39.39535904,-47.89975739,-38.5006752
1527.47,-39.37701416,-47.7204628,-38.46243668
1527.48,-39.32791519,-47.52106094,-38.38607025
1527.49,-39.33932495,-47.43188858,-38.45181656
1527.5,-39.43314362,-47.33043289,-38.49319839
1527.51,-39.26792526,-47.01780701,-38.50634003
1527.52,-39.19486237,-46.8456192,-38.44020844
1527.53,-39.27372742,-46.73115921,-38.29227066
1527.54,-39.25561905,-46.49330139,-38.32214355
1527.55,-39.40045166,-46.42459106,-38.30443573
1527.56,-39.31317902,-46.14793396,-38.28138733
1527.57,-39.35114288,-46.1350708,-38.32855606
1527.58,-39.47352982,-45.97293854,-38.41585541
1527.59,-39.42473984,-45.58314514,-38.41456223
1527.6,-39.63744354,-45.49013901,-38.24294281
1527.61,-39.56669235,-45.16659927,-38.25790024
1527.62,-39.56120682,-44.80410385,-38.27515793
1527.63,-39.69232178,-44.54753113,-38.33424377
1527.64,-39.74428177,-44.04722977,-38.2273674
1527.65,-39.89037323,-43.89199829,-38.36541367
1527.66,-40.039608,-43.70021439,-38.19991302
1527.67,-40.21782303,-43.45847702,-38.16424179
1527.68,-40.51653671,-43.33721542,-38.26028061
1527.69,-40.52000427,-42.77037048,-38.15345764
1527.7,-40.70722198,-42.63014984,-38.15072632
1527.71,-41.04131317,-42.44716644,-38.1534462
1527.72,-41.21966934,-42.09629059,-38.11277008
1527.73,-41.39539719,-41.95864868,-38.22807312
1527.74,-41.42886353,-41.66729736,-38.09044647
1527.75,-41.58175659,-41.4414711,-38.02589417
1527.76,-41.83171844,-41.26559448,-37.99351883
1527.77,-41.93279648,-41.08271027,-37.94007111
1527.78,-42.10454941,-40.93835831,-37.97644424
1527.79,-42.42316818,-40.91030121,-37.95936584
1527.8,-42.51794052,-40.77388,-38.17211914
1527.81,-42.79642487,-40.73164368,-38.06769943
1527.82,-43.03575516,-40.59462738,-38.01745987
1527.83,-43.27891541,-40.56719208,-38.0269165
1527.84,-43.62711716,-40.59803772,-37.91481781
1527.85,-43.73318481,-40.36357498,-37.86634064
1527.86,-43.98809052,-40.37246323,-37.97233582
1527.87,-44.0146904,-40.27710342,-37.94343567
1527.88,-44.04499817,-40.11684418,-37.89622498
1527.89,-44.45151138,-40.22682953,-37.77256775
1527.9,-44.53199387,-40.09280396,-37.81893921
1527.91,-44.67255402,-40.08480835,-37.86940384
1527.92,-44.99589157,-40.09387589,-37.92257309
1527.93,-45.12015533,-40.00568008,-37.88263702
1527.94,-45.37707901,-40.00145721,-37.96828461
1527.95,-45.50839233,-39.92993546,-37.97566605
1527.96,-45.68492508,-39.86643982,-37.99871063
1527.97,-45.91424179,-39.84814453,-38.09911728
1527.98,-46.00167847,-39.63729095,-38.05303574
1527.99,-46.23329163,-39.64802933,-38.10880661
1528,-46.38007355,-39.45460129,-38.04401398
1528.01,-46.39264679,-39.33153152,-38.13712311
1528.02,-46.585392,-39.36221313,-38.13078308
1528.03,-46.73364639,-39.15654755,-38.12320709
1528.04,-46.8581543,-38.96455002,-38.28498459
1528.05,-47.07389832,-38.83056641,-38.31555176
1528.06,-47.21228027,-38.76518631,-38.32420349
1528.07,-47.50296402,-38.74731827,-38.46157455
1528.08,-47.85468674,-38.63113022,-38.46777725
1528.09,-48.12105179,-38.54528809,-38.62176895
1528.1,-48.4507103,-38.50611877,-38.48678207
1528.11,-48.70062256,-38.35219574,-38.47153854
1528.12,-48.95680237,-38.30731583,-38.45541
1528.13,-49.11928558,-38.30404282,-38.42564774
1528.14,-49.45768356,-38.24391174,-38.46942902
1528.15,-49.64096451,-38.25364685,-38.51412964
1528.16,-49.84332275,-38.23347473,-38.50440216
1528.17,-50.02106476,-38.143116,-38.36800385
1528.18,-50.22937012,-38.20743561,-38.3242836
1528.19,-50.27853394,-38.01735306,-38.34630585
1528.2,-50.35377884,-38.10732651,-38.23883438
1528.21,-50.49960709,-38.04082489,-38.15284729
1528.22,-50.64673996,-37.98547363,-38.24701691
1528.23,-50.62546158,-38.05682373,-38.24358749
1528.24,-50.62519836,-38.08664322,-38.17573929
1528.25,-50.55478668,-38.20184326,-38.10080719
1528.26,-50.36510468,-38.15785217,-38.08275604
1528.27,-50.10359955,-38.10634232,-38.06395721
1528.28,-49.93231964,-38.20798492,-38.13530731
1528.29,-49.72086334,-38.23238373,-38.09690094
1528.3,-49.45559692,-38.23416901,-38.13642502
1528.31,-49.16178894,-38.33387375,-38.00500488
1528.32,-48.83614349,-38.35227966,-37.97338486
1528.33,-48.53090668,-38.27736664,-38.063694
1528.34,-48.1509552,-38.16003799,-37.99856567
1528.35,-47.96447754,-38.21044159,-38.02347565
1528.36,-47.75318146,-38.26786423,-38.04711914
1528.37,-47.37064743,-38.26481628,-38.05455399
1528.38,-47.1945076,-38.33804703,-38.04162979
1528.39,-46.91972351,-38.43032837,-37.9822464
1528.4,-46.41222763,-38.33465576,-37.99695206
1528.41,-46.1373024,-38.36924744,-38.0555954
1528.42,-45.82450867,-38.46549988,-38.02165604
1528.43,-45.69021606,-38.5416069,-38.09590149
1528.44,-45.40708542,-38.6604805,-38.11073303
1528.45,-45.21546936,-38.75582123,-38.18091583
1528.46,-45.07254791,-38.83509827,-38.14528656
1528.47,-44.63598251,-38.85461426,-38.10980225
1528.48,-44.43699646,-38.88341904,-38.06364441
1528.49,-44.25232315,-38.94615173,-38.08030701
1528.5,-43.8709259,-38.95981979,-38.03506851
1528.51,-43.70677185,-38.98745728,-38.17714691
1528.52,-43.54362488,-39.09896851,-38.17697144
1528.53,-43.32907104,-39.20404434,-38.07608414
1528.54,-43.26522064,-39.52397156,-38.0874176
1528.55,-43.02516937,-39.44478989,-38.18470001
1528.56,-42.90235519,-39.47237396,-38.1169281
1528.57,-42.82724762,-39.63128281,-38.13471603
1528.58,-42.61658859,-39.60539246,-38.26050186
1528.59,-42.59564972,-39.74529266,-38.19921112
1528.6,-42.54614639,-39.94634628,-38.06913376
1528.61,-42.36366272,-40.07408524,-38.09820938
1528.62,-42.3409996,-40.09576035,-38.03230286
1528.63,-41.96510315,-40.01062775,-37.76959229
1528.64,-42.07431793,-40.15908813,-37.85798645
1528.65,-41.85887909,-40.13249969,-37.85818481
1528.66,-41.67826843,-40.1407814,-37.75622559
1528.67,-41.73822784,-40.34438324,-37.68263626
1528.68,-41.57535934,-40.43579865,-37.69366455
1528.69,-41.40416718,-40.51439667,-37.72089767
1528.7,-41.30157471,-40.6301918,-37.73431015
1528.71,-41.26822281,-40.79991913,-37.68826294
1528.72,-41.25978851,-40.89239883,-37.74457169
1528.73,-41.10502625,-40.9852829,-37.71868896
1528.74,-40.92950439,-41.08619308,-37.67663956
1528.75,-40.90812302,-41.38084793,-37.60017014
1528.76,-40.65634918,-41.48643112,-37.59000778
1528.77,-40.50267792,-41.60391235,-37.61916351
1528.78,-40.39273834,-41.83012772,-37.51642227
1528.79,-40.2415123,-41.95855331,-37.64298248
1528.8,-40.15478134,-42.17710876,-37.80698776
1528.81,-39.93161774,-42.43338013,-37.66889191
1528.82,-39.63544464,-42.59442902,-37.68173218
1528.83,-39.59597778,-43.01719284,-37.86848831
1528.84,-39.21057129,-43.00629807,-37.87071991
1528.85,-39.15140533,-43.33205414,-37.83190918
1528.86,-38.99045563,-43.58298874,-37.9343338
1528.87,-38.73906708,-43.73468018,-38.10335159
1528.88,-38.7704277,-43.97828293,-38.12048721
1528.89,-38.65652466,-44.23378754,-38.03832245
1528.9,-38.60234833,-44.59822083,-38.06707764
1528.91,-38.43135834,-44.67595673,-38.04841995
1528.92,-38.24998093,-44.77850723,-37.9405365
1528.93,-38.29558563,-45.10472488,-38.00301743
1528.94,-38.18365097,-45.27384186,-38.11360931
1528.95,-38.12031174,-45.3547287,-38.06036377
1528.96,-38.13154602,-45.7226181,-37.99798203
1528.97,-38.06382751,-45.95941162,-37.95344162
1528.98,-38.03096771,-46.19649887,-38.05990219
1528.99,-37.81089401,-46.37797546,-37.78789902
1529,-37.8683815,-46.5149231,-37.79161072
1529.01,-37.96601105,-46.80187225,-37.93144608
1529.02,-38.02364731,-47.09017563,-37.80432892
1529.03,-38.02038956,-47.27721405,-37.75501251
1529.04,-38.17895508,-47.60639572,-37.72780609
1529.05,-38.12076569,-47.82355881,-37.72546768
1529.06,-38.15504456,-48.05050659,-37.70833588
1529.07,-38.24184036,-48.35822678,-37.60809326
1529.08,-38.21421051,-48.55436707,-37.64608002
1529.09,-38.30363083,-48.74576569,-37.57431793
1529.1,-38.30291748,-48.99659729,-37.50274658
1529.11,-38.35929108,-49.33863831,-37.50448227
1529.12,-38.39883423,-49.61241531,-37.52284241
1529.13,-38.28251648,-49.80577087,-37.53157043
1529.14,-38.39875412,-49.99979401,-37.4507103
1529.15,-38.38663864,-50.15493393,-37.47805405
1529.16,-38.38365555,-50.25779343,-37.52180862
1529.17,-38.48906708,-50.20402145,-37.56222916
1529.18,-38.44231033,-50.21785355,-37.44388962
1529.19,-38.75620651,-50.24937439,-37.62149048
1529.2,-38.551754,-50.04796219,-37.6493454
1529.21,-38.57241821,-49.8480835,-37.6265564
1529.22,-38.64722824,-49.66071701,-37.75675964
1529.23,-38.55767441,-49.25986099,-37.83338928
1529.24,-38.56945801,-49.10683823,-37.7675972
1529.25,-38.5507164,-48.7370224,-37.70084381
1529.26,-38.51395035,-48.25955963,-37.79519653
1529.27,-38.56367111,-47.94702911,-37.81910706
1529.28,-38.3312149,-47.48365784,-37.6606636
1529.29,-38.36312866,-47.36204147,-37.86046219
1529.3,-38.37498093,-47.10511017,-38.01078033
1529.31,-38.39290237,-46.82280731,-37.97249603
1529.32,-38.41579437,-46.63187408,-38.00912476
1529.33,-38.47067642,-46.41175079,-38.00150681
1529.34,-38.43921661,-46.19127655,-38.03518295
1529.35,-38.37051392,-45.9618721,-37.89537811
1529.36,-38.4529953,-45.77178955,-38.06997299
1529.37,-38.46011353,-45.63236237,-38.08943939
1529.38,-38.54996109,-45.52532578,-37.99473953
1529.39,-38.44167328,-45.25050735,-38.00631714
1529.4,-38.5644989,-45.11074829,-37.87065506
1529.41,-38.43946838,-44.7048645,-37.71056366
1529.42,-38.45769119,-44.56703949,-37.71953583
1529.43,-38.65822601,-44.47196579,-37.6862793
1529.44,-38.66728592,-44.12133789,-37.72103882
1529.45,-38.86024857,-44.05072021,-37.74676895
1529.46,-39.08169556,-43.95540619,-37.68362045
1529.47,-39.19807434,-43.77429962,-37.67374039
1529.48,-39.54099274,-43.55901718,-37.68551636
1529.49,-39.57917404,-43.11071014,-37.55154419
1529.5,-39.80044174,-42.96866989,-37.48948669
1529.51,-39.97032166,-42.83522797,-37.51234436
1529.52,-40.12951279,-42.49999619,-37.45149612
1529.53,-40.38866806,-42.40729904,-37.4406929
1529.54,-40.535923,-42.01564789,-37.37509918
1529.55,-40.91595459,-41.77322006,-37.47002029
1529.56,-40.98004913,-41.4163208,-37.34316254
1529.57,-41.0993576,-41.15612793,-37.32399368
1529.58,-41.38790512,-41.03506851,-37.50068283
1529.59,-41.63512039,-40.67902756,-37.38391113
1529.6,-41.93784714,-40.47783661,-37.40904617
1529.61,-42.47647858,-40.42108154,-37.49627686
1529.62,-42.58836746,-39.97701645,-37.51062775
1529.63,-42.75610352,-39.76258087,-37.4689827
1529.64,-42.97753143,-39.5484848,-37.28313065
1529.65,-43.16645813,-39.40814972,-37.36903381
1529.66,-43.25143433,-39.3352356,-37.37911606
