wav,n = 10,n = 20,n = 30,ref 10,ref 20,ref 30
1573.92,-49.83050537,-56.73644257,-60.28140259,-45.61746979,-46.90906906,-47.3758316
1573.93,-49.7335968,-56.70443726,-60.37947464,-45.65668488,-46.78833008,-47.43333054
1573.94,-49.75665283,-56.73863983,-60.56155396,-45.67896271,-46.81346893,-47.52062988
1573.95,-49.74819565,-56.80392075,-60.57536697,-45.74766159,-46.85955811,-47.43710327
1573.96,-49.60767746,-56.81018448,-60.69187164,-45.68830872,-46.83429718,-47.40012741
1573.97,-49.56585312,-56.77006912,-60.87540436,-45.69378281,-46.73259735,-47.43391418
1573.98,-49.60103607,-56.86955643,-61.02589417,-45.79026031,-46.67936325,-47.37911987
1573.99,-49.45141602,-56.92465591,-61.17945862,-45.72640991,-46.69348526,-47.41508102
1574,-49.41806793,-56.89309692,-61.42288208,-45.72536087,-46.5127449,-47.43700409
1574.01,-49.48781586,-56.85709381,-61.68017578,-45.81510925,-46.38440704,-47.45038605
1574.02,-49.45740509,-56.95444489,-61.91759109,-45.71282578,-46.42472076,-47.40597534
1574.03,-49.39237213,-56.94726181,-62.22014236,-45.53014374,-46.31817627,-47.5190506
1574.04,-49.53202057,-56.94917679,-62.51500702,-45.66362,-46.28647995,-47.48043823
1574.05,-49.61048508,-57.0225563,-62.81113815,-45.64292526,-46.35819244,-47.4757576
1574.06,-49.59117889,-57.00983429,-63.09101105,-45.43122864,-46.2807312,-47.46153259
1574.07,-49.6571846,-57.00405502,-63.41138077,-45.40063477,-46.25,-47.43874359
1574.08,-49.66978455,-56.98339081,-63.67622375,-45.37777328,-46.25209808,-47.39317703
1574.09,-49.74362183,-56.94067383,-63.97693634,-45.36100388,-46.25409317,-47.3651619
1574.1,-49.83056641,-56.97923279,-64.09409332,-45.2861824,-46.33351898,-47.18122482
1574.11,-49.92298889,-56.98454666,-64.25640869,-45.17126465,-46.38587952,-47.03512955
1574.12,-50.02035141,-56.89352036,-64.63154602,-45.09553146,-46.36366272,-47.07407379
1574.13,-50.08192062,-56.94127655,-64.87602997,-45.00696182,-46.51396179,-47.03918457
1574.14,-50.10177612,-56.96273422,-64.96691895,-44.79512024,-46.64720917,-46.92379761
1574.15,-50.16466904,-56.83831787,-65.24892426,-44.72803879,-46.63246536,-46.85522079
1574.16,-50.34558487,-56.76144028,-65.265625,-44.79832077,-46.65933228,-46.85177231
1574.17,-50.42466736,-56.78827667,-65.19966888,-44.73077774,-46.82240677,-46.81439209
1574.18,-50.31928253,-56.73719788,-64.96056366,-44.59595108,-47.00212097,-46.78655243
1574.19,-50.37169647,-56.70100403,-64.53686523,-44.65539169,-47.06771851,-46.65254593
1574.2,-50.39421082,-56.69701385,-64.22733307,-44.66207886,-47.23648834,-46.64494324
1574.21,-50.42485428,-56.7183876,-63.86780167,-44.74781418,-47.47708511,-46.62403488
1574.22,-50.45346832,-56.71585083,-63.55131149,-44.70836639,-47.52686691,-46.5420723
1574.23,-50.45308685,-56.68932724,-63.25852203,-44.78195572,-47.66765976,-46.42944717
1574.24,-50.29724884,-56.69150543,-63.02743149,-44.73967743,-47.70066071,-46.36865997
1574.25,-50.18313599,-56.73738098,-62.81481171,-44.77866745,-47.73196411,-46.28804398
1574.26,-50.15405655,-56.81150436,-62.5857811,-44.89758682,-47.78860092,-46.13740158
1574.27,-50.06044769,-56.88251495,-62.47245789,-44.84195709,-47.73225784,-46.21580505
1574.28,-49.99120331,-56.99353409,-62.38420105,-44.90882492,-47.73579788,-46.25901413
1574.29,-49.74514389,-57.15608978,-62.20742798,-44.74758148,-47.83237457,-46.19367981
1574.3,-49.54745102,-57.19607162,-62.1078949,-44.58264923,-47.65474319,-46.23805237
1574.31,-49.45251465,-57.30030823,-62.03582764,-44.72529602,-47.53632736,-46.37025452
1574.32,-49.31145859,-57.54821396,-61.89522934,-44.59526825,-47.62119675,-46.34481812
1574.33,-49.09339142,-57.67573166,-61.83476257,-44.30047226,-47.61240005,-46.34683609
1574.34,-48.96840668,-57.80028152,-61.77735519,-44.38173676,-47.47650528,-46.34655762
1574.35,-48.90669632,-58.06940842,-61.7796936,-44.30674744,-47.53668594,-46.46221542
1574.36,-48.83390045,-58.25110245,-61.81728745,-44.07938004,-47.57505798,-46.46696854
1574.37,-48.83485794,-58.33005524,-61.85541534,-43.93744659,-47.52495575,-46.42789459
1574.38,-48.78754807,-58.40518951,-61.98337555,-43.80669785,-47.49953461,-46.50593185
1574.39,-48.68095779,-58.51319122,-62.22742081,-43.60031891,-47.52283096,-46.58504868
1574.4,-48.63491821,-58.62756348,-62.40996552,-43.55183029,-47.59209824,-46.57977295
1574.41,-48.58639526,-58.66596603,-62.60199738,-43.41495895,-47.60921097,-46.54867554
1574.42,-48.56267166,-58.6610527,-62.80440903,-43.36998367,-47.61700821,-46.61968231
1574.43,-48.56338501,-58.69411087,-63.04801941,-43.42771912,-47.63808441,-46.68032074
1574.44,-48.5351944,-58.73443985,-63.239254,-43.41407776,-47.76596069,-46.71170425
1574.45,-48.47976685,-58.65006256,-63.46681976,-43.3555336,-47.70958328,-46.80161667
1574.46,-48.53741837,-58.59295654,-63.77616119,-43.44822311,-47.69420242,-47.01074219
1574.47,-48.60321045,-58.61009979,-63.98111343,-43.54851151,-47.82627487,-46.91556931
1574.48,-48.5383873,-58.58145142,-64.17319489,-43.46141815,-47.89080048,-46.93904495
1574.49,-48.6275444,-58.45499802,-64.51316833,-43.56545258,-47.79403305,-47.06972885
1574.5,-48.75587463,-58.4201889,-64.83668518,-43.69391251,-47.8549118,-47.22788239
1574.51,-48.7870369,-58.35082626,-65.13695526,-43.64568329,-47.87477112,-47.33818054
1574.52,-48.84132385,-58.28425217,-65.54722595,-43.75593948,-47.83576965,-47.45581818
1574.53,-48.9894104,-58.23363495,-65.9172821,-43.98796844,-47.81610107,-47.59142303
1574.54,-49.06520462,-58.22412872,-66.31736755,-43.9839592,-47.97805405,-47.74582672
1574.55,-49.17453003,-58.21055603,-66.5381012,-44.08409882,-47.98195267,-47.82130051
1574.56,-49.22684479,-58.21535873,-66.73410797,-44.1532402,-47.98211288,-47.91471481
1574.57,-49.21825027,-58.23603439,-66.9728241,-44.2559967,-47.97438049,-48.0440979
1574.58,-49.37190247,-58.32022095,-67.01174164,-44.51859283,-48.06151962,-48.03821564
1574.59,-49.5545845,-58.413517,-66.92086792,-44.71053696,-48.10535049,-48.02946091
1574.6,-49.63593292,-58.43351364,-66.92474365,-44.54126358,-48.02481461,-48.07154083
1574.61,-49.68939209,-58.43647003,-66.85639191,-44.57474136,-47.93746567,-48.1477356
1574.62,-49.71266556,-58.51609039,-66.74734497,-44.62908554,-47.99891663,-48.12522125
1574.63,-49.75466919,-58.60109329,-66.46002197,-44.41491699,-48.09659958,-48.06838608
1574.64,-49.89748383,-58.53744507,-66.12774658,-44.39653778,-48.00531387,-48.08287811
1574.65,-50.14238739,-58.58573532,-65.8567276,-44.45876694,-48.03384018,-48.09455109
1574.66,-50.11165619,-58.64284134,-65.41628265,-44.28675461,-48.13321304,-48.1637764
1574.67,-50.06141663,-58.62808228,-64.9608078,-44.21022034,-48.16621399,-48.22506714
1574.68,-50.17751312,-58.63393784,-64.498909,-44.26568222,-48.25932693,-48.10798264
1574.69,-50.31270218,-58.70198441,-64.0185318,-44.39853668,-48.46212387,-48.10108185
1574.7,-50.3976326,-58.75381088,-63.61830139,-44.44631958,-48.58384323,-48.0396843
1574.71,-50.39327621,-58.76826859,-63.2331543,-44.36060333,-48.72540283,-47.87926865
1574.72,-50.40267944,-58.7674675,-62.90821457,-44.40470505,-48.90708923,-47.72716904
1574.73,-50.49016571,-58.7533493,-62.6836319,-44.51388931,-49.00564575,-47.63371277
1574.74,-50.58774567,-58.79535294,-62.37926483,-44.66578293,-49.01356506,-47.44409943
1574.75,-50.52488708,-58.77669525,-62.19281006,-44.67897034,-48.95414734,-47.24250031
1574.76,-50.59010315,-58.78108978,-62.10263443,-44.80744171,-48.84337616,-47.32286453
1574.77,-50.61229706,-58.87294006,-61.89072418,-44.90357208,-48.9292717,-47.21399689
1574.78,-50.55036163,-58.9259491,-61.72848129,-44.74694824,-48.85066986,-47.00765991
1574.79,-50.5724411,-58.92269135,-61.60295486,-44.81475067,-48.62977982,-46.8993454
1574.8,-50.67168427,-59.01728058,-61.48020935,-45.18164825,-48.50016022,-46.78363037
1574.81,-50.59406662,-59.17663956,-61.41593552,-45.23329544,-48.49460602,-46.78787231
1574.82,-50.49288177,-59.27294922,-61.31673431,-45.24217224,-48.34648895,-46.73677826
1574.83,-50.45970154,-59.37783051,-61.26089859,-45.48154831,-48.07323837,-46.60600281
1574.84,-50.42917252,-59.67241287,-61.25494766,-45.52737045,-48.0632515,-46.61848068
1574.85,-50.38481903,-59.83901978,-61.2229538,-45.5227356,-47.95860291,-46.55776596
1574.86,-50.41594696,-59.98834229,-61.23541641,-45.49860382,-47.84949112,-46.38928604
1574.87,-50.39512253,-60.15022659,-61.26514053,-45.41881943,-47.79018784,-46.35963821
1574.88,-50.39807129,-60.27497101,-61.31278992,-45.33514023,-47.69743347,-46.36985779
1574.89,-50.37937164,-60.4040184,-61.37042999,-45.16201782,-47.62551117,-46.3345108
1574.9,-50.22197342,-60.36404419,-61.39463425,-44.94483566,-47.49742508,-46.30913544
1574.91,-50.22890854,-60.31609344,-61.52196884,-44.86895752,-47.39880753,-46.36466217
1574.92,-50.27334213,-60.33823395,-61.6144104,-44.83686829,-47.36238861,-46.397789
1574.93,-50.2619133,-60.38696671,-61.647686,-44.65023804,-47.38232422,-46.40799332
1574.94,-50.246418,-60.21286392,-61.81114197,-44.55177307,-47.24956512,-46.54524231
1574.95,-50.26688004,-60.11898041,-61.93490601,-44.58136368,-47.17549133,-46.69626999
1574.96,-50.2026329,-60.07904053,-62.00723648,-44.57053375,-47.32232285,-46.65667725
1574.97,-50.18447876,-59.81255722,-62.19506454,-44.57783508,-47.32854843,-46.67738342
1574.98,-50.25027084,-59.4646759,-62.36178589,-44.74493027,-47.22880173,-46.79694366
1574.99,-50.32222366,-59.21794128,-62.5585556,-44.81986237,-47.24003601,-47.05480576
1575,-50.36363983,-58.96700287,-62.74773788,-44.83014679,-47.24973297,-47.29111481
1575.01,-50.4262619,-58.70766449,-62.85112762,-44.91462326,-47.27300644,-47.16920471
1575.02,-50.55440903,-58.52746201,-63.03348923,-45.05344391,-47.30407333,-47.24140549
1575.03,-50.69413376,-58.33694458,-63.20796204,-45.14966202,-47.39728165,-47.45069885
1575.04,-50.85020828,-58.1989975,-63.33311844,-45.33734131,-47.40083694,-47.55765915
1575.05,-50.82546234,-58.04850006,-63.4457016,-45.41766357,-47.3502655,-47.63180161
1575.06,-50.9196167,-57.87648773,-63.57666397,-45.63451385,-47.23193741,-47.81153488
1575.07,-51.1223793,-57.83217239,-63.70261383,-45.91555786,-47.29812622,-47.83351517
1575.08,-51.28156662,-57.7949295,-63.79834747,-46.15164948,-47.27888489,-47.97084045
1575.09,-51.34703064,-57.6966362,-63.90618134,-46.24507141,-47.12265778,-48.09249878
1575.1,-51.57676697,-57.68000412,-64.03375244,-46.56859207,-47.07713318,-48.22969818
1575.11,-51.71181488,-57.74108505,-63.97465515,-46.83982086,-47.18342972,-48.25720978
1575.12,-51.77945328,-57.72389984,-63.94207764,-46.92964172,-47.13129044,-48.25587082
1575.13,-51.82837677,-57.66057587,-63.90786743,-47.15838623,-46.95121765,-48.28353882
1575.14,-51.92606735,-57.69042587,-63.78187561,-47.19869614,-46.88580322,-48.23699951
1575.15,-52.00052261,-57.70095444,-63.67073822,-47.13298798,-46.86140442,-48.28299713
1575.16,-52.03281021,-57.68275833,-63.50133133,-47.0201683,-46.73862457,-48.18840027
1575.17,-52.05070877,-57.74957657,-63.32318878,-46.92583847,-46.64431,-48.25915527
1575.18,-52.05163574,-57.91270828,-63.23985291,-46.9336586,-46.72629547,-48.44933701
1575.19,-52.04130554,-58.03558731,-63.12332916,-46.83408356,-46.78689575,-48.34976578
1575.2,-51.92854309,-58.13425446,-63.01300812,-46.6823616,-46.82125854,-48.23459244
1575.21,-51.93154526,-58.24721146,-63.04969788,-46.62155914,-46.82931519,-48.45545959
1575.22,-51.96562195,-58.35502243,-63.0946846,-46.63751602,-46.91105652,-48.56668472
1575.23,-51.83203125,-58.51603699,-63.1208725,-46.55486298,-47.05688477,-48.58656693
1575.24,-51.66407776,-58.55358887,-63.19689941,-46.3894577,-47.06587601,-48.59439468
1575.25,-51.74006653,-58.64269257,-63.29457092,-46.45175171,-47.19482422,-48.70160675
1575.26,-51.59973526,-58.81475067,-63.35879517,-46.42362976,-47.43119812,-48.6689949
1575.27,-51.39517212,-58.85313797,-63.44768906,-46.33784103,-47.38765335,-48.72006607
1575.28,-51.25966644,-58.86461639,-63.58197784,-46.32978821,-47.38801193,-48.7018013
1575.29,-51.2033844,-58.99040985,-63.76721573,-46.395401,-47.55004501,-48.63106155
1575.3,-51.08268738,-59.12471008,-63.98722839,-46.35581207,-47.67654419,-48.59919357
1575.31,-50.95346832,-59.19444656,-64.23134613,-46.2959938,-47.53936005,-48.4367485
1575.32,-50.84641647,-59.32731247,-64.49478912,-46.17169189,-47.5292244,-48.38784409
1575.33,-50.83871078,-59.52375412,-64.75904083,-46.21175766,-47.61953735,-48.46824646
1575.34,-50.82085419,-59.70514679,-65.04364014,-46.14707565,-47.73659134,-48.42738724
1575.35,-50.69010162,-59.91693878,-65.2337265,-45.94694519,-47.85250092,-48.25250626
1575.36,-50.66497421,-60.13246536,-65.54454803,-45.85142899,-47.91839981,-48.23833084
1575.37,-50.69709396,-60.40135956,-65.91323853,-45.81855392,-47.95337296,-48.2877655
1575.38,-50.61823273,-60.6291275,-66.07286835,-45.51103973,-47.96123505,-48.22386169
1575.39,-50.50207901,-60.841259,-66.30220032,-45.24446487,-47.93135071,-48.18588257
1575.4,-50.55130005,-61.10941315,-66.60604858,-45.12941742,-48.02837753,-48.22583008
1575.41,-50.56248093,-61.36021042,-66.68785095,-45.01963806,-48.10482025,-48.1645813
1575.42,-50.51876831,-61.50776291,-66.77503967,-44.78411484,-48.11857986,-48.1700592
1575.43,-50.58599854,-61.54795074,-66.86450958,-44.62858582,-48.02949905,-48.2146225
1575.44,-50.64984512,-61.72449493,-66.92110443,-44.61509323,-48.1307869,-48.188694
1575.45,-50.64691544,-61.89964676,-66.95011139,-44.52491379,-48.23766708,-48.14291382
1575.46,-50.70644379,-61.95269775,-66.94025421,-44.47941208,-48.24311447,-48.11860657
1575.47,-50.81371689,-61.98921585,-66.90496826,-44.47755814,-48.29063797,-48.01747513
1575.48,-50.89902115,-62.07321167,-66.86762238,-44.47367859,-48.42601776,-47.99237061
1575.49,-50.96941376,-62.05060577,-66.72901917,-44.47239304,-48.51354599,-47.96701813
1575.5,-51.03853226,-62.01959991,-66.56651306,-44.49476624,-48.633255,-47.81680679
1575.51,-51.16104126,-61.90882874,-66.43630981,-44.61347198,-48.8135376,-47.82469177
1575.52,-51.318367,-61.80643845,-66.36448669,-44.77175522,-48.95647049,-47.95153046
1575.53,-51.34681702,-61.76211929,-66.2700119,-44.74147415,-49.16244888,-47.78184509
1575.54,-51.33879471,-61.66846848,-66.15296173,-44.82193375,-49.34454346,-47.69125366
1575.55,-51.5449295,-61.51757813,-66.18088531,-45.02387619,-49.45055389,-47.73604584
1575.56,-51.66958237,-61.45251083,-66.15586853,-45.25697708,-49.56006241,-47.61544418
1575.57,-51.68809891,-61.34756088,-66.11256409,-45.31393433,-49.76971436,-47.56794739
1575.58,-51.78134918,-61.15310287,-66.24837494,-45.4913063,-49.73505783,-47.51952362
1575.59,-51.89276505,-61.08811569,-66.33914948,-45.78526306,-49.80919647,-47.47955704
1575.6,-51.86275864,-61.06767273,-66.32939911,-45.89512634,-49.95438766,-47.45269394
1575.61,-51.80388641,-61.00807571,-66.32171631,-45.9296875,-49.84972382,-47.2628479
1575.62,-51.87408447,-60.96523666,-66.27072906,-46.17480087,-49.61252594,-47.08421326
1575.63,-51.87133408,-60.97175217,-66.22599792,-46.35800171,-49.53461075,-47.01361847
1575.64,-51.84975052,-60.97921753,-66.14085388,-46.37659836,-49.30748367,-47.04728317
1575.65,-51.76250839,-60.95756149,-66.00462341,-46.33847427,-49.15530014,-46.88647461
1575.66,-51.66549301,-60.97034073,-65.95643616,-46.34789276,-49.02579117,-46.84397125
1575.67,-51.66661453,-61.00996399,-65.94983673,-46.4413147,-48.88739014,-46.92700577
1575.68,-51.65548325,-61.07735825,-65.92975616,-46.28130341,-48.75152588,-46.92707062
1575.69,-51.44794083,-61.16174698,-65.98046875,-46.00614548,-48.71388626,-46.85730362
1575.7,-51.46245956,-61.20637512,-66.1043396,-45.96157455,-48.52643967,-46.93227768
1575.71,-51.47504425,-61.37062836,-66.233284,-46.00623703,-48.49188614,-46.90416336
1575.72,-51.34906387,-61.49700165,-66.31507111,-45.79947662,-48.49182129,-46.81203842
1575.73,-51.27520752,-61.52253342,-66.45967865,-45.68141556,-48.41584396,-46.92128372
1575.74,-51.20329666,-61.56098938,-66.64743805,-45.66627121,-48.40830612,-47.02947235
1575.75,-51.06915665,-61.66098404,-66.7121048,-45.59709549,-48.43174362,-47.08559036
1575.76,-50.9705658,-61.5772171,-66.75042725,-45.49856949,-48.4229393,-47.22521591
1575.77,-50.93600464,-61.45864487,-66.81247711,-45.57542419,-48.38229752,-47.2801857
1575.78,-50.88529205,-61.51838303,-66.78495789,-45.62950134,-48.48569489,-47.3420639
1575.79,-50.76861954,-61.44580841,-66.75643921,-45.60420227,-48.55328751,-47.41785049
1575.8,-50.70458221,-61.31933975,-66.76954651,-45.6482811,-48.40626526,-47.39025116
1575.81,-50.71017456,-61.26146317,-66.79062653,-45.74564743,-48.40788269,-47.63563156
1575.82,-50.66352081,-61.1591301,-66.87518311,-45.82154083,-48.41126251,-47.87345886
1575.83,-50.61209106,-61.07595825,-66.95664215,-45.76332855,-48.39506912,-47.88746262
1575.84,-50.45990753,-61.02161789,-67.00319672,-45.6823616,-48.50214005,-47.80365372
1575.85,-50.49905014,-60.89309692,-67.18850708,-45.754879,-48.32514572,-48.06196594
1575.86,-50.65142822,-60.88121033,-67.31793976,-45.84373474,-48.29747009,-48.19598389
1575.87,-50.50454712,-60.88288498,-67.41806793,-45.55057526,-48.32116318,-48.21068192
1575.88,-50.4434967,-60.86449051,-67.55817413,-45.43454742,-48.297966,-48.24641418
1575.89,-50.54782486,-60.87036514,-67.67755127,-45.53704453,-48.14477921,-48.40889359
1575.9,-50.53752899,-60.87535095,-67.77424622,-45.37760544,-48.1676712,-48.53633881
1575.91,-50.50360107,-60.84434128,-67.86933899,-45.17401123,-48.10643387,-48.78578949
1575.92,-50.55962753,-60.77721786,-67.94421387,-45.18034744,-47.99493408,-48.9806366
1575.93,-50.59677505,-60.77164078,-67.94960022,-45.12212372,-48.03564072,-49.08912659
1575.94,-50.67432022,-60.77485657,-67.92208862,-45.08026886,-48.00990677,-49.2674408
1575.95,-50.77304459,-60.73482513,-67.8180542,-45.06780243,-47.90477753,-49.39453888
1575.96,-50.8541069,-60.81283188,-67.74018097,-44.96346283,-47.8562088,-49.58197784
1575.97,-50.95458984,-60.90159225,-67.64420319,-44.93635941,-47.82561111,-49.69345474
1575.98,-51.05970383,-60.90855789,-67.51626587,-44.83874512,-47.81202698,-49.75943756
1575.99,-51.18909073,-60.96752167,-67.21988678,-44.74676895,-47.82271576,-49.80160904
1576,-51.33886719,-60.97702408,-67.00489044,-44.79630661,-47.86755753,-50.00561905
1576.01,-51.4534874,-60.95640564,-66.81350708,-44.82649231,-47.94809723,-50.05414963
1576.02,-51.51237869,-60.98065948,-66.36492157,-44.75455856,-48.10377121,-49.9550705
1576.03,-51.61484528,-60.86668015,-66.07466125,-44.79472351,-48.22800446,-50.05693817
1576.04,-51.9446907,-60.75733948,-65.88599396,-44.93502045,-48.3116188,-50.19029999
1576.05,-52.02079391,-60.7857666,-65.59552002,-44.97450256,-48.62200546,-50.07777786
1576.06,-51.8980484,-60.64463043,-65.43470764,-44.90115356,-48.80049133,-50.04957581
1576.07,-52.14373016,-60.49062347,-65.29676819,-45.15078735,-48.87223816,-50.06607819
1576.08,-52.24365616,-60.47216797,-65.10329437,-45.37011719,-49.06451035,-50.10245514
1576.09,-52.32226563,-60.43125916,-64.94475555,-45.51675415,-49.28547287,-50.1176796
1576.1,-52.38063049,-60.34824371,-64.70870972,-45.78170776,-49.31502533,-50.04876328
1576.11,-52.4484024,-60.2945137,-64.48178864,-45.99442673,-49.35062027,-49.85532379
1576.12,-52.50943756,-60.27091217,-64.36958313,-46.15867615,-49.40960693,-49.76781845
1576.13,-52.52030563,-60.27937698,-64.23593903,-46.30296326,-49.33242798,-49.5464859
1576.14,-52.45690918,-60.28876114,-64.11759949,-46.31320572,-49.24665451,-49.26290131
1576.15,-52.45262146,-60.33153152,-64.10514069,-46.47150421,-49.14500427,-49.15192413
1576.16,-52.48635101,-60.36594009,-64.09963989,-46.69649887,-49.04030609,-49.04787445
1576.17,-52.4201088,-60.44913864,-64.09091949,-46.62189484,-49.0557785,-48.80432892
1576.18,-52.38056946,-60.5308609,-64.12300873,-46.66143799,-48.90586853,-48.56079102
1576.19,-52.48069,-60.5975914,-64.26012421,-46.91492462,-48.70069504,-48.42098236
1576.2,-52.44166946,-60.75799561,-64.36400604,-46.89078522,-48.65708542,-48.39841461
1576.21,-52.35638046,-60.93336868,-64.44015503,-46.82257843,-48.57700348,-48.11881256
1576.22,-52.38948441,-61.12356949,-64.67971802,-46.77391052,-48.52044678,-47.88215637
1576.23,-52.35980606,-61.43028641,-64.83892822,-46.78023148,-48.54373932,-47.68830872
