wav,TE0,TE1,ref,TE0 Norm,TE1 Norm,Sum,,,
1574.05,-48.39153671,-46.49380112,-42.12913638,-6.262400334,-4.364664739,-2.200390282,,,
1574.06,-48.3987999,-46.75888824,-42.01355487,-6.385245031,-4.745333379,-2.478040215,,,
1574.07,-48.27033997,-46.87287521,-42.03801089,-6.232329076,-4.834864324,-2.467328378,,,
1574.08,-48.16056061,-47.03707504,-42.0928052,-6.067755406,-4.944269841,-2.459483912,,,
1574.09,-48.0964241,-47.22336578,-41.99858599,-6.097838109,-5.22477979,-2.629107069,,,
1574.1,-48.00226593,-47.38681412,-42.04281359,-5.959452336,-5.344000524,-2.630533392,,,
1574.11,-48.0104866,-47.42049026,-42.15201693,-5.85846967,-5.268473333,-2.543160241,,,
1574.12,-47.98941803,-47.62117767,-42.15288287,-5.836535161,-5.468294805,-2.638213285,,,
1574.13,-47.94560242,-47.66478729,-42.23073321,-5.714869207,-5.434054082,-2.561892392,,,
1574.14,-48.02301788,-47.8199234,-42.47844821,-5.544569677,-5.341475194,-2.431535392,,,
1574.15,-48.07686996,-47.88455963,-42.63028842,-5.446581548,-5.254271215,-2.339062048,,,
1574.16,-47.96335602,-47.75764847,-42.69275027,-5.270605748,-5.064898198,-2.15623419,,,
1574.17,-47.95050812,-47.68240356,-42.75360232,-5.196905797,-4.928801244,-2.050485018,,,
1574.18,-48.06313705,-47.7151413,-42.89407092,-5.169066136,-4.821070378,-1.981283665,,,
1574.19,-48.06437683,-47.60448074,-43.14604693,-4.9183299,-4.458433812,-1.671997155,,,
1574.2,-48.08386612,-47.51222229,-43.35354357,-4.730322545,-4.158678716,-1.424802067,,,
1574.21,-48.1384964,-47.47813416,-43.30223971,-4.836256688,-4.175894445,-1.48323634,,,
1574.22,-48.09643936,-47.3217659,-43.51687747,-4.579561895,-3.804888433,-1.164675245,,,
1574.23,-48.01041031,-47.1786232,-43.89682513,-4.113585179,-3.28179807,-0.667508417,,,
1574.24,-48.01779556,-47.11593628,-43.89992266,-4.117872899,-3.216013616,-0.633275144,,,
1574.25,-48.04945374,-47.08945847,-44.09061557,-3.95883817,-2.9988429,-0.442068888,,,
1574.26,-47.95798874,-47.01260376,-44.30275851,-3.655230229,-2.70984525,-0.146564141,,,
1574.27,-47.90948868,-46.9305191,-44.43254595,-3.476942723,-2.497973149,0.050368251,,,
1574.28,-47.84661102,-46.8589859,-44.5772069,-3.269404119,-2.281778997,0.262722479,,,
1574.29,-47.85322571,-46.8794632,-44.85455065,-2.998675054,-2.024912542,0.525740958,,,
1574.3,-47.96741486,-46.97163773,-45.06663256,-2.900782292,-1.905005162,0.63588367,,,
1574.31,-47.68714142,-46.90730667,-45.2161954,-2.470946019,-1.691111272,0.946751586,,,
1574.32,-47.59887695,-46.96185684,-45.40623599,-2.192640966,-1.555620854,1.147838299,,,
1574.33,-47.60660934,-47.11191177,-45.55372363,-2.052885717,-1.558188146,1.211802992,,,
1574.34,-47.45335007,-47.15864563,-45.61444598,-1.838904088,-1.544199651,1.321247372,,,
1574.35,-47.34195328,-47.30632782,-45.75918704,-1.58276624,-1.547140782,1.445382975,,,
1574.36,-47.32651901,-47.50977707,-45.78843051,-1.538088506,-1.721346563,1.381548962,,,
1574.37,-47.25759888,-47.67126465,-45.91560107,-1.341997808,-1.755663579,1.466392614,,,
1574.38,-47.06677628,-47.77052689,-46.02885943,-1.037916844,-1.741667455,1.634747108,,,
1574.39,-46.96556473,-48.00854492,-45.82077532,-1.144789403,-2.187769597,1.375255126,,,
1574.4,-46.98662567,-48.24284363,-45.65935641,-1.327269261,-2.583487218,1.100185145,,,
1574.41,-46.89673233,-48.43791199,-45.8316968,-1.065035527,-2.606215184,1.242683612,,,
1574.42,-46.77779388,-48.74788666,-45.72640734,-1.051386541,-3.021479314,1.084633931,,,
1574.43,-46.63888931,-49.02812958,-45.45219927,-1.186690038,-3.575930303,0.791261624,,,
1574.44,-46.53938675,-49.32909012,-45.34508258,-1.194304174,-3.984007543,0.641392553,,,
1574.45,-46.54507065,-49.50941467,-45.33289843,-1.212172216,-4.17651624,0.564113115,,,
1574.46,-46.371521,-49.73069,-45.02602511,-1.345495885,-4.704664891,0.302212539,,,
1574.47,-46.29053879,-50.04601288,-44.84951144,-1.441027349,-5.196501439,0.085418627,,,
1574.48,-46.27384567,-50.41591644,-44.59047061,-1.683375066,-5.825445836,-0.267953651,,,
1574.49,-46.26568985,-50.68890762,-44.38177996,-1.883909886,-6.30712766,-0.544874943,,,
1574.5,-46.13263702,-50.70664215,-44.25826007,-1.874376958,-6.448382085,-0.574841877,,,
1574.51,-46.22510529,-51.01342392,-44.00770693,-2.217398351,-7.005716985,-0.972281194,,,
1574.52,-46.24922943,-51.22893143,-43.88889437,-2.360335057,-7.340037053,-1.162139254,,,
1574.53,-46.20574188,-51.27399063,-43.92854815,-2.27719373,-7.345442479,-1.100182604,,,
1574.54,-46.25127411,-51.44421768,-43.83429461,-2.416979497,-7.60992307,-1.269248013,,,
1574.55,-46.30488586,-51.51346207,-43.69389086,-2.610995,-7.819571202,-1.466888987,,,
1574.56,-46.2725296,-51.52028275,-43.71445971,-2.55806989,-7.805823033,-1.423005719,,,
1574.57,-46.19554901,-51.56229401,-43.73389941,-2.461649602,-7.828394597,-1.353665689,,,
1574.58,-46.19177246,-51.62657166,-43.79907733,-2.392695134,-7.827494329,-1.299942807,,,
1574.59,-46.17300797,-51.61545944,-43.89142352,-2.281584447,-7.724035924,-1.190533253,,,
1574.6,-46.09301376,-51.54895401,-44.02316409,-2.069849675,-7.525789922,-0.981791418,,,
1574.61,-45.91674805,-51.39467621,-44.01117068,-1.905577367,-7.383505529,-0.82238238,,,
1574.62,-45.91627884,-51.24677658,-44.12663775,-1.789641088,-7.120138829,-0.673468637,,,
1574.63,-46.08000565,-51.25402069,-44.38282519,-1.697180455,-6.8711955,-0.545045695,,,
1574.64,-46.02976227,-51.11634827,-44.55809909,-1.471663182,-6.558249181,-0.298998248,,,
1574.65,-45.87102509,-50.96381378,-44.59483081,-1.27619428,-6.368982976,-0.104996307,,,
1574.66,-45.9425621,-50.88847351,-44.79396182,-1.148600286,-6.094511693,0.057766758,,,
1574.67,-45.95801926,-50.84433746,-44.95860797,-0.99941129,-5.885729497,0.221484405,,,
1574.68,-45.93751526,-50.74965286,-45.27583056,-0.661684697,-5.473822301,0.577507503,,,
1574.69,-45.87812805,-50.72049713,-45.44359713,-0.434530919,-5.276899999,0.797176314,,,
1574.7,-45.88397217,-50.74459076,-45.5035184,-0.380453771,-5.241072362,0.846754044,,,
1574.71,-45.81684875,-50.76769638,-45.77154284,-0.045305913,-4.996153539,1.159864447,,,
1574.72,-45.77083588,-50.84166336,-45.90800601,0.137170131,-4.933657354,1.313569214,,,
1574.73,-45.78479004,-50.94176483,-45.84011965,0.055329615,-5.101645177,1.211440999,,,
1574.74,-45.75838089,-51.07177353,-45.9750722,0.21669131,-5.096701329,1.336746337,,,
1574.75,-45.73554611,-51.21892166,-46.1906827,0.455136592,-5.028238958,1.537129692,,,
1574.76,-45.69416046,-51.40385437,-46.24996691,0.555806453,-5.153887456,1.588893892,,,
1574.77,-45.70063019,-51.65775681,-46.29625827,0.595628077,-5.36149854,1.577497298,,,
1574.78,-45.82166672,-51.91539001,-46.3451665,0.523499781,-5.570223516,1.478073399,,,
1574.79,-45.81065369,-52.21107101,-46.36491519,0.5542615,-5.846155828,1.450009141,,,
1574.8,-45.71761703,-52.52736664,-46.47005206,0.752435023,-6.05731458,1.5747618,,,
1574.81,-45.8695488,-52.9465065,-46.55442553,0.684876735,-6.392080968,1.462267457,,,
1574.82,-45.9099617,-53.41710663,-46.62013751,0.710175807,-6.796969121,1.419916348,,,
1574.83,-45.76683807,-53.7460022,-46.68665438,0.91981631,-7.059347814,1.561593052,,,
1574.84,-45.85387802,-54.32738876,-46.71405154,0.860173518,-7.613337224,1.437283079,,,
1574.85,-46.03612518,-54.96198654,-46.57056933,0.534444148,-8.391417211,1.057766562,,,
1574.86,-46.01454926,-55.54005051,-46.54631167,0.531762416,-8.993738835,0.991032677,,,
1574.87,-45.99884415,-56.11585236,-46.46664935,0.467805201,-9.649203008,0.871224256,,,
1574.88,-46.10143661,-56.7938652,-46.38527804,0.283841426,-10.40858716,0.639188669,,,
1574.89,-46.15312576,-57.34888458,-46.27974444,0.126618678,-11.06914014,0.444466413,,,
1574.9,-46.22891998,-57.97411346,-46.17776995,-0.051150029,-11.79634351,0.23012132,,,
1574.91,-46.16329575,-58.52993774,-45.96118289,-0.202112859,-12.56875486,0.042693282,,,
1574.92,-46.06093216,-58.9408493,-45.84989672,-0.211035436,-13.09095258,0.007155829,,,
1574.93,-46.22145462,-59.43607712,-45.61829501,-0.603159612,-13.81778211,-0.400781353,,,
1574.94,-46.19662094,-59.682621,-45.48246127,-0.714159673,-14.20015973,-0.523775723,,,
1574.95,-45.99536514,-59.81199646,-45.48392993,-0.511435216,-14.32806653,-0.334727371,,,
1574.96,-45.94458389,-59.89950562,-45.26517993,-0.679403966,-14.63432569,-0.508126542,,,
1574.97,-45.88103104,-59.89808273,-44.91961795,-0.961413091,-14.97846479,-0.792521817,,,
1574.98,-45.72679138,-59.98317337,-44.85960513,-0.867186254,-15.12356824,-0.707185686,,,
1574.99,-45.68368149,-59.95453262,-44.6435483,-1.040133184,-15.31098432,-0.880655142,,,
1575,-45.69917679,-59.97514343,-44.37762576,-1.32155103,-15.59751767,-1.162257324,,,
1575.01,-45.50981903,-59.98155594,-44.24446612,-1.26535291,-15.73708982,-1.112958644,,,
1575.02,-45.49174881,-59.94000244,-44.13496905,-1.35677976,-15.80503339,-1.203573636,,,
1575.03,-45.45809174,-59.84633255,-44.0465787,-1.411513036,-15.79975385,-1.256212813,,,
1575.04,-45.40973663,-59.74036026,-43.86290484,-1.546831792,-15.87745542,-1.38949462,,,
1575.05,-45.32455444,-59.59692764,-43.88960391,-1.434950536,-15.70732374,-1.275527363,,,
1575.06,-45.25320053,-59.44249725,-43.89519244,-1.358008092,-15.54730481,-1.195562826,,,
1575.07,-45.13559341,-59.29336548,-43.97902423,-1.156569188,-15.31434125,-0.992962487,,,
1575.08,-45.11691284,-58.98641586,-43.87248736,-1.244425481,-15.1139285,-1.069813453,,,
1575.09,-45.05421448,-58.69850159,-43.94083148,-1.113383,-14.75767011,-0.929670961,,,
1575.1,-44.89152908,-58.36911011,-44.00129443,-0.890234655,-14.36781568,-0.699489272,,,
1575.11,-44.97372437,-58.01520157,-44.13549166,-0.838232701,-13.8797099,-0.627819277,,,
1575.12,-45.1112175,-57.60231018,-44.19524127,-0.915976232,-13.40706891,-0.677899566,,,
1575.13,-45.01216888,-57.06246948,-44.33752185,-0.674647039,-12.72494764,-0.411892463,,,
1575.14,-45.02642441,-56.61300278,-44.40436679,-0.622057622,-12.20863599,-0.330667056,,,
1575.15,-45.20137024,-56.13082886,-44.32159167,-0.879778569,-11.80923719,-0.542592165,,,
1575.16,-45.31365585,-55.68886566,-44.53494387,-0.77871198,-11.15392179,-0.397586735,,,
1575.17,-45.54507446,-55.29863358,-44.89846163,-0.646612828,-10.40017194,-0.209695374,,,
1575.18,-45.66249466,-54.87668991,-44.84153491,-0.820959752,-10.035155,-0.329422812,,,
1575.19,-45.80882263,-54.48442459,-44.98877078,-0.820051854,-9.495653813,-0.267582905,,,
1575.2,-45.94817352,-54.11609268,-45.20615893,-0.742014592,-8.909933751,-0.125686968,,,
1575.21,-46.17733765,-53.75489426,-45.29153948,-0.885798162,-8.463354772,-0.186600697,,,
1575.22,-46.33672714,-53.45943069,-45.42371875,-0.913008397,-8.035711949,-0.143082244,,,
1575.23,-46.52694321,-53.18598938,-45.37168246,-1.155260747,-7.81430692,-0.306561357,,,
1575.24,-46.68446732,-52.99057007,-45.48664599,-1.197821324,-7.503924077,-0.284339974,,,
1575.25,-46.67472839,-52.78079224,-45.38911181,-1.285616582,-7.391680425,-0.333475221,,,
1575.26,-46.87738419,-52.62706375,-45.33640795,-1.540976232,-7.290655797,-0.516323111,,,
1575.27,-47.2942009,-52.52753067,-45.33027392,-1.963926976,-7.197256749,-0.825541259,,,
1575.28,-47.21783447,-52.39622879,-45.40741854,-1.810415929,-6.988810247,-0.659301213,,,
1575.29,-47.2685051,-52.27162933,-45.37597018,-1.892534917,-6.895659154,-0.699974839,,,
1575.3,-47.49150848,-52.21890259,-45.3352254,-2.156283086,-6.88367719,-0.895899592,,,
1575.31,-47.48060226,-52.14691925,-45.32031375,-2.160288518,-6.826605504,-0.884438786,,,
1575.32,-47.49991226,-52.1497879,-45.33246356,-2.167448705,-6.817324346,-0.887407821,,,
1575.33,-47.34881592,-52.12360001,-45.28505068,-2.063765233,-6.838549321,-0.815270477,,,
1575.34,-47.40855789,-52.07049942,-45.26785021,-2.140707677,-6.802649205,-0.863743728,,,
1575.35,-47.41020966,-52.09035873,-45.31361132,-2.096598333,-6.776747411,-0.824265465,,,
1575.36,-47.33122253,-52.07621002,-45.2064107,-2.124811833,-6.869799321,-0.868853341,,,
1575.37,-46.98878479,-51.9994278,-45.08417636,-1.904608434,-6.915251439,-0.713852589,,,
1575.38,-46.85694504,-52.05733109,-44.98359423,-1.873350804,-7.073736852,-0.727346606,,,
1575.39,-46.74037933,-52.10389328,-44.84468203,-1.895697301,-7.259211248,-0.786985615,,,
1575.4,-46.51873016,-52.14305115,-44.92640429,-1.592325872,-7.216646855,-0.541024377,,,
1575.41,-46.47379684,-52.18920135,-44.84193164,-1.631865209,-7.347269719,-0.59998608,,,
1575.42,-46.36533356,-52.18767548,-44.59936648,-1.765967076,-7.588308995,-0.756484685,,,
1575.43,-46.24646378,-52.16001129,-44.50362521,-1.742838567,-7.656386083,-0.752115811,,,
1575.44,-46.1380806,-52.1049118,-44.50099307,-1.637087529,-7.603918737,-0.657180271,,,
1575.45,-46.15802383,-52.11808014,-44.48173648,-1.676287358,-7.636343663,-0.695010797,,,
1575.46,-46.1626358,-52.08401489,-44.37455874,-1.788077062,-7.709456151,-0.798950591,,,
1575.47,-46.0506897,-51.97121048,-44.29383975,-1.75684995,-7.677370732,-0.767548645,,,
1575.48,-46.04550552,-51.82715225,-44.2136777,-1.831827825,-7.613474553,-0.813873679,,,
1575.49,-46.07851791,-51.71468735,-44.20914202,-1.86937589,-7.505545323,-0.820619082,,,
1575.5,-46.18011475,-51.65777588,-44.31811648,-1.861998265,-7.339659398,-0.778744332,,,
1575.51,-46.26959229,-51.5552063,-44.25553637,-2.014055913,-7.299669927,-0.88767037,,,
1575.52,-46.26649475,-51.3886795,-44.18850451,-2.077990239,-7.200174993,-0.91372282,,,
1575.53,-46.39264679,-51.233181,-44.11267596,-2.27997083,-7.12050504,-1.047810421,,,
1575.54,-46.478302,-51.13616943,-44.07250338,-2.405798619,-7.063666051,-1.127796443,,,
1575.55,-46.53542709,-50.91015625,-44.14588671,-2.38954038,-6.764269536,-1.03758744,,,
1575.56,-46.61998367,-50.58831406,-44.25937396,-2.360609716,-6.328940099,-0.896163706,,,
1575.57,-46.90829086,-50.45853806,-44.26833087,-2.639959996,-6.190207189,-1.051677007,,,
1575.58,-47.05905151,-50.13896561,-44.35946398,-2.699587529,-5.779501622,-0.961755888,,,
1575.59,-47.17921829,-49.7922821,-44.55221682,-2.62700147,-5.240065282,-0.729599657,,,
1575.6,-47.45977783,-49.5774231,-44.51886492,-2.940912908,-5.058558171,-0.861622319,,,
1575.61,-47.65464783,-49.33181763,-44.66853839,-2.986109441,-4.663279241,-0.73393081,,,
1575.62,-47.74349594,-49.12189865,-44.97025424,-2.773241704,-4.151644414,-0.397684884,,,
1575.63,-47.94647217,-48.90843201,-45.20115023,-2.745321935,-3.707281774,-0.189421972,,,
1575.64,-48.18037033,-48.76844788,-45.32536822,-2.855002111,-3.443079656,-0.128794585,,,
1575.65,-48.27202988,-48.5809288,-45.57900363,-2.69302625,-3.001925176,0.165570032,,,
1575.66,-48.42884445,-48.47861862,-45.94217425,-2.486670201,-2.536444371,0.498813977,,,
1575.67,-48.59171295,-48.39952469,-46.12442141,-2.467291539,-2.275103276,0.640165575,,,
1575.68,-48.77080917,-48.33495331,-46.46134692,-2.309462255,-1.873606389,0.924231127,,,
1575.69,-48.91433716,-48.28758621,-46.64940386,-2.264933293,-1.638182347,1.070038513,,,
1575.7,-48.86645508,-48.20480728,-46.66403323,-2.202421849,-1.540774053,1.151290097,,,
1575.71,-48.88205338,-48.14041138,-46.91483813,-1.967215245,-1.225573247,1.429717729,,,
1575.72,-49.00255966,-48.15263748,-47.01923876,-1.983320897,-1.133398717,1.472698469,,,
1575.73,-49.02957916,-48.13689041,-47.23779422,-1.791784948,-0.899096196,1.68775555,,,
1575.74,-48.95900345,-48.09579468,-47.38414508,-1.574858373,-0.711649602,1.888457307,,,
1575.75,-48.99920654,-48.15877533,-47.22298938,-1.776217168,-0.935785955,1.67459641,,,
1575.76,-49.13285446,-48.29395294,-47.00792437,-2.124930089,-1.286028569,1.325044933,,,
1575.77,-49.05036163,-48.28791428,-47.00701266,-2.043348973,-1.280901616,1.364885125,,,
1575.78,-49.0710907,-48.32824707,-47.00877124,-2.062319463,-1.319475835,1.335265544,,,
1575.79,-49.15890121,-48.46179581,-46.7956441,-2.363257115,-1.666151708,1.009567492,,,
1575.8,-49.21957779,-48.56526566,-46.81837207,-2.401205724,-1.74689359,0.948561073,,,
1575.81,-49.22900009,-48.70701218,-46.7596181,-2.469381993,-1.947394078,0.809749562,,,
1575.82,-49.25147247,-48.76903534,-46.59966021,-2.651812261,-2.169375127,0.606401778,,,
1575.83,-49.28712463,-48.84782791,-46.46434909,-2.822775548,-2.383478826,0.412724861,,,
1575.84,-49.31637573,-48.89652634,-46.44028979,-2.876085942,-2.456236547,0.349210297,,,
1575.85,-49.4019928,-48.9896431,-46.32567721,-3.076315587,-2.663965886,0.145051305,,,
1575.86,-49.36878204,-48.91098785,-46.14460498,-3.224177068,-2.766382878,0.021049261,,,
1575.87,-49.44225311,-48.90571976,-45.95277529,-3.489477819,-2.952944463,-0.20263094,,,
1575.88,-49.56990814,-48.94551086,-45.88115435,-3.688753789,-3.064356511,-0.355043428,,,
1575.89,-49.68041229,-48.81232834,-45.89356738,-3.786844915,-2.918760961,-0.320849511,,,
1575.9,-49.83512115,-48.79163361,-45.65109378,-4.184027379,-3.14053983,-0.620718656,,,
1575.91,-49.99231339,-48.7218132,-45.44007998,-4.552233403,-3.28173322,-0.860388519,,,
1575.92,-50.14374542,-48.59291458,-45.43699008,-4.706755345,-3.155924504,-0.852181004,,,
1575.93,-50.38318253,-48.52803421,-45.49367266,-4.889509862,-3.034361547,-0.853323326,,,
1575.94,-50.65200806,-48.54163361,-45.43973284,-5.212275212,-3.101900762,-1.019842502,,,
1575.95,-50.83339691,-48.48579788,-45.38977938,-5.443617528,-3.096018499,-1.102786817,,,
1575.96,-50.93190002,-48.35955048,-45.42310076,-5.50879926,-2.936449712,-1.024593023,,,
1575.97,-51.13344193,-48.25536728,-45.41874057,-5.71470136,-2.836626714,-1.031190215,,,
1575.98,-51.37299728,-48.28223419,-45.37702685,-5.995970433,-2.905207341,-1.170950498,,,
1575.99,-51.58790207,-48.34702301,-45.52121859,-6.066683477,-2.825804418,-1.140399425,,,
1576,-51.71336365,-48.221138,-45.48512774,-6.228235906,-2.736010259,-1.129872776,,,
1576.01,-51.76485062,-48.04386139,-45.4603818,-6.304468816,-2.583479589,-1.046785371,,,
1576.02,-52.04694748,-48.03902054,-45.45355349,-6.593393987,-2.585467046,-1.132318116,,,
1576.03,-52.28183746,-47.93921661,-45.48557788,-6.796259587,-2.453638738,-1.093073384,,,
1576.04,-52.41680145,-47.84203339,-45.48912554,-6.927675908,-2.352907842,-1.053570052,,,
1576.05,-52.56563568,-47.72477722,-45.47196322,-7.09367246,-2.252814,-1.020733685,,,
1576.06,-52.75775146,-47.7495079,-45.4844678,-7.273283666,-2.265040105,-1.073708738,,,
1576.07,-52.85667801,-47.64864731,-45.58448916,-7.272188848,-2.064158147,-0.919925791,,,
1576.08,-52.98696899,-47.55197906,-45.59425479,-7.392714208,-1.957724279,-0.865014381,,,
1576.09,-53.18357086,-47.65823746,-45.52596408,-7.657606786,-2.132273381,-1.059498373,,,
1576.1,-53.32798767,-47.68789673,-45.69848757,-7.629500096,-1.989409154,-0.941493366,,,
1576.11,-53.47964859,-47.73907471,-45.89548999,-7.584158605,-1.843584722,-0.817016292,,,
1576.12,-53.58989334,-47.79409409,-45.9627431,-7.627150243,-1.831350988,-0.816350186,,,
1576.13,-53.70635986,-47.84989166,-46.00127154,-7.705088323,-1.848620122,-0.846193658,,,
1576.14,-53.86276245,-47.90468216,-46.17165881,-7.691103643,-1.733023351,-0.751347088,,,
1576.15,-53.98997498,-47.96507263,-46.37157183,-7.618403142,-1.593500798,-0.625260813,,,
1576.16,-54.13093567,-48.05042648,-46.55083972,-7.580095952,-1.499586766,-0.542402559,,,
1576.17,-54.44185257,-48.23092651,-46.77567797,-7.666174596,-1.45524854,-0.523552211,,,
1576.18,-54.71279526,-48.33180237,-47.03156787,-7.681227391,-1.300234502,-0.400860073,,,
1576.19,-54.87148666,-48.20149612,-47.12154132,-7.749945348,-1.079954808,-0.233196153,,,
1576.2,-55.06671906,-48.2269783,-47.18198901,-7.884730046,-1.044989293,-0.227821269,,,
1576.21,-55.44449997,-48.27598572,-47.22433215,-8.220167821,-1.051653569,-0.289136864,,,
1576.22,-55.67409897,-48.1985321,-47.32642108,-8.347677892,-0.872111028,-0.157594776,,,
1576.23,-55.88499451,-48.2219162,-47.32665759,-8.558336919,-0.895258611,-0.208672516,,,
1576.24,-56.19551849,-48.22958755,-47.04848223,-9.14703626,-1.181105321,-0.537508287,,,
1576.25,-56.51097107,-48.22376633,-46.85354739,-9.65742368,-1.370218938,-0.769486558,,,
1576.26,-56.80167389,-48.0819664,-46.80262118,-9.999052709,-1.27934522,-0.732121262,,,
1576.27,-57.05884933,-48.12973785,-46.62723284,-10.43161649,-1.50250501,-0.979551435,,,
1576.28,-57.36470413,-48.00019455,-46.41379672,-10.95090741,-1.586397832,-1.110699785,,,
1576.29,-57.59715271,-47.89234543,-46.23548632,-11.36166639,-1.656859105,-1.215251913,,,
1576.3,-57.86944199,-47.65044785,-46.01959353,-11.84984845,-1.630854314,-1.236385932,,,
1576.31,-58.17430878,-47.56225586,-45.91077548,-12.2635333,-1.651480382,-1.289764399,,,
1576.32,-58.5222702,-47.45807648,-45.71550112,-12.80676908,-1.742575353,-1.415310805,,,
1576.33,-58.98234558,-47.38836288,-45.37343722,-13.60890836,-2.014925664,-1.72401521,,,
1576.34,-59.33327866,-47.18592834,-45.20521289,-14.12806577,-1.980715459,-1.723598911,,,
